date, pm25, pm10, o3, no2, so2, co
2014/10/23, 98, 55, 32, 30, 1, 4
2014/10/24, 110, 50, 31, 32, , 4
2014/10/25, 93, 48, 29, 28, 1, 4
2014/10/26, 104, 54, 28, 31, 1, 4
2014/10/27, 119, 55, 45, 27, , 3
2014/10/28, 101, 50, 30, 27, , 2
2014/10/29, 82, 50, 28, 25, , 3
2014/10/30, 93, 48, 21, 30, 1, 4
2014/10/31, 95, 49, 12, 40, 1, 5
2014/11/1, 104, 55, 25, 32, 1, 5
2014/11/2, 108, 61, 15, 37, 3, 8
2014/11/3, 143, 60, 24, 34, 3, 7
2014/11/4, 139, 53, 30, 34, 2, 4
2014/11/5, 103, 52, 17, 37, 2, 4
2014/11/6, 107, 52, 23, 32, 1, 6
2014/11/7, 120, 30, 22, 36, , 6
2014/11/8, 72, 32, 23, 30, 1, 6
2014/11/9, 72, 35, 23, 32, 1, 4
2014/11/10, 73, 47, 24, 33, 2, 4
2014/11/11, 97, 54, 9, 37, 1, 8
2014/11/12, 113, 37, 5, 34, 1, 7
2014/11/13, 85, 57, 18, 35, 2, 7
2014/11/14, 138, 50, 25, 35, 2, 4
2014/11/15, 97, 56, 18, 47, 2, 6
2014/11/16, 116, 60, 14, 40, 3, 6
2014/11/17, 142, 67, 8, 42, 4, 6
2014/11/18, 154, 65, 22, 40, 4, 6
2014/11/19, 148, 47, 30, 31, 2, 4
2014/11/20, 87, 41, 28, 38, 2, 4
2014/11/21, 79, 49, 22, 38, 2, 4
2014/11/22, 101, 33, 23, 26, 1, 3
2014/11/23, 70, 39, 25, 31, 2, 4
2014/11/24, 76, 41, 4, 49, 6, 7
2014/11/25, 86, 62, 24, 48, 6, 6
2014/11/26, 142, 46, 29, 29, 1, 6
2014/11/27, 104, 45, 17, 32, 2, 6
2014/11/28, 102, 38, 16, 26, 2, 5
2014/11/29, 80, 37, 9, 23, 1, 7
2014/11/30, 75, 34, 8, 34, 2, 9
2014/12/1, 73, 47, 8, 29, 2, 9
2014/12/2, 120, 55, 15, 31, 1, 7
2014/12/3, 130, 27, 9, 34, 1, 6
2014/12/4, 60, 39, 6, 41, 3, 5
2014/12/5, 83, 47, 24, 34, 4, 5
2014/12/6, 92, 49, 28, 34, 4, 5
2014/12/7, 96, 50, 22, 39, 4, 6
2014/12/8, 111, 50, 22, 33, 3, 5
2014/12/9, 101, 68, 17, 54, 7, 7
2014/12/10, 141, 70, 17, 48, 6, 8
2014/12/11, 155, 60, 11, 39, 6, 6
2014/12/12, 126, 66, 17, 46, 8, 7
2014/12/13, 132, 67, 26, 46, 7, 6
2014/12/14, 142, 61, 24, 53, 4, 7
2014/12/15, 121, 75, 12, 71, 10, 7
2014/12/16, 144, 63, 21, 68, 9, 5
2014/12/17, 110, 60, 7, 66, 7, 7
2014/12/18, 116, 60, 9, 54, 3, 7
2014/12/19, 137, 56, 15, 63, 2, 6
2014/12/20, 124, 59, 21, 54, 4, 5
2014/12/21, 124, 69, 20, 58, 8, 6
2014/12/22, 153, 73, 29, 78, 4, 8
2014/12/23, 158, 57, 5, 76, 3, 7
2014/12/24, 130, 51, 19, 61, 1, 6
2014/12/25, 119, 53, 12, 54, , 6
2014/12/26, 133, 51, 12, 48, 1, 6
2014/12/27, 116, 44, 4, 52, 1, 10
2014/12/28, 114, , , , , 
2014/7/1, 72, 40, 4, 39, 1, 5
2014/7/2, 86, 32, 5, 40, 5, 5
2014/7/3, 70, 33, 6, 34, 2, 4
2014/7/4, 76, 34, 4, 39, 2, 5
2014/7/5, 75, 35, 2, 55, 2, 6
2014/7/6, 81, 46, 2, 61, 6, 8
2014/7/7, 107, 65, 3, 66, 10, 9
2014/7/8, 151, 65, 4, 77, 10, 9
2014/7/9, 150, 37, 7, 46, 2, 6
2014/7/10, 85, 30, 2, 39, 1, 5
2014/7/11, 73, 36, 3, 43, 1, 4
2014/7/12, 85, 27, 4, 34, 1, 4
2014/7/13, 65, 28, 3, 32, 1, 4
2014/7/14, 65, 26, 2, 34, 2, 4
2014/7/15, 65, 35, 4, 33, 2, 4
2014/7/16, 82, 31, 4, 27, , 4
2014/7/17, 72, 28, 8, 29, , 3
2014/7/18, 56, 39, 5, 36, , 3
2014/7/19, 74, 35, 5, 28, , 3
2014/7/20, 79, 42, 2, 57, 7, 5
2014/7/21, 93, 55, 6, 70, 11, 7
2014/7/22, 126, 48, 15, 50, 1, 6
2014/7/23, 111, 35, 11, 39, 1, 4
2014/7/24, 74, 33, 5, 43, 2, 5
2014/7/25, 73, 31, 3, 31, , 4
2014/7/26, 70, 32, 4, 28, , 4
2014/7/27, 75, 33, 2, 42, 2, 4
2014/7/28, 73, 44, 6, 50, 5, 5
2014/7/29, 99, 45, 6, 57, 2, 4
2014/7/30, 105, 40, 7, 51, 4, 5
2014/7/31, 89, 44, 5, 59, 4, 6
2014/8/1, 95, 48, 7, 69, 6, 6
2014/8/2, 106, 37, 6, 58, 5, 6
2014/8/3, 88, 36, 4, 48, 3, 5
2014/8/4, 83, 42, 4, 44, 1, 4
2014/8/5, 96, 38, 2, 48, 2, 5
2014/8/6, 88, 32, 2, 46, 2, 5
2014/8/7, 72, 28, 4, 43, 2, 4
2014/8/8, 60, 28, 3, 40, 2, 4
2014/8/9, 62, 25, 4, 38, 1, 4
2014/8/10, 54, 29, 8, 35, 1, 3
2014/8/11, 60, 34, 7, 37, , 4
2014/8/12, 71, 34, 3, 43, 1, 6
2014/8/13, 79, 29, 3, 35, , 4
2014/8/14, 63, 38, 5, 42, 3, 4
2014/8/15, 74, 32, 7, 42, 1, 4
2014/8/16, 66, 31, 4, 37, 1, 4
2014/8/17, 64, 36, 4, 37, 1, 4
2014/8/18, 63, 32, 5, 37, 1, 4
2014/8/19, 71, 33, 1, 44, 2, 6
2014/8/20, 74, 32, , 44, 1, 6
2014/8/21, 71, 31, 1, 43, 2, 5
2014/8/22, 67, 30, 2, 40, 3, 4
2014/8/23, 73, 32, 2, 41, 3, 4
2014/8/24, 74, 31, 2, 31, 1, 3
2014/8/25, 71, 29, 3, 26, 1, 2
2014/8/26, 65, 32, 5, 28, 1, 3
2014/8/27, 66, 35, 3, 28, 1, 2
2014/8/28, 72, 32, 4, 24, 1, 2
2014/8/29, 65, 43, 12, 32, 1, 3
2014/8/30, 87, 29, 4, 24, 1, 3
2014/8/31, 65, 38, 2, 36, 1, 4
2014/9/1, 70, 37, 2, 44, 6, 4
2014/9/2, 78, 27, 11, 41, 3, 4
2014/9/3, 55, 50, 15, 67, 6, 8
2014/9/4, 104, 50, 19, 39, 1, 4
2014/9/5, 114, 53, 16, 41, 1, 5
2014/9/6, 120, 35, 10, 29, 1, 3
2014/9/7, 73, 33, 3, 46, , 4
2014/9/8, 69, 36, 7, 46, 1, 5
2014/9/9, 77, 35, 3, 50, 3, 5
2014/9/10, 76, 34, 2, 32, 1, 3
2014/9/11, 78, 27, 4, 26, 1, 3
2014/9/12, 59, 32, 2, 39, 1, 3
2014/9/13, 74, 25, 7, 22, 1, 3
2014/9/14, 54, 42, 7, 44, 2, 5
2014/9/15, 87, 27, 13, 21, , 2
2014/9/16, 40, 44, 7, 40, , 4
2014/9/17, 82, 47, 2, 48, 2, 5
2014/9/18, 96, 73, 11, 80, 8, 9
2014/9/19, 141, 57, 5, 70, 4, 8
2014/9/20, 120, 42, 5, 59, 2, 7
2014/9/21, 91, 51, 8, 72, 4, 7
2014/9/22, 118, 56, 3, 72, 4, 7
2014/9/23, 133, 61, 5, 81, 8, 7
2014/9/24, 139, 63, 10, 87, 6, 7
2014/9/25, 145, 49, 2, 61, 3, 6
2014/9/26, 114, 45, 2, 59, 2, 6
2014/9/27, 107, 43, 10, 43, 2, 5
2014/9/28, 99, 37, 18, 22, 4, 3
2014/9/29, 83, 56, 41, 32, 6, 5
2014/9/30, 119, 35, 35, 13, 1, 4
2014/4/1, 105, 40, 15, 48, 1, 9
2014/4/2, 96, 30, 11, 55, 2, 9
2014/4/3, 76, 52, 17, 59, 1, 7
2014/4/4, 119, 61, 25, 63, 2, 6
2014/4/5, 140, 64, 33, 44, 2, 5
2014/4/6, 152, 55, 31, 50, 1, 5
2014/4/7, 127, 44, 17, 49, 7, 6
2014/4/8, 103, 41, 14, 50, 11, 6
2014/4/9, 97, 55, 16, 50, 1, 5
2014/4/10, 128, 54, 19, 47, 1, 5
2014/4/11, 121, 55, 16, 50, 1, 6
2014/4/12, 118, 63, , 67, 20, 8
2014/4/13, 151, 54, 17, 49, 4, 6
2014/4/14, 115, 54, 27, 51, 1, 4
2014/4/15, 108, 65, 27, 48, 2, 5
2014/4/16, 138, 56, 14, 54, 1, 5
2014/4/17, 113, 43, 2, 57, 1, 5
2014/4/18, 90, 42, 3, 42, 1, 5
2014/4/19, 93, 47, , 54, 17, 7
2014/4/20, 105, 54, 12, 36, 2, 4
2014/4/21, 114, 57, 16, 48, 4, 6
2014/4/22, 130, 46, 24, 38, 2, 4
2014/4/23, 105, 52, 31, 37, , 4
2014/4/24, 118, 52, 23, 40, , 4
2014/4/25, 122, 49, 17, 46, 1, 6
2014/4/26, 114, 58, 6, 85, 7, 9
2014/4/27, 124, 50, 22, 64, 4, 8
2014/4/28, 108, 55, 26, 49, 2, 7
2014/4/29, 126, 63, 30, 45, 1, 4
2014/4/30, 144, 49, 24, 40, , 5
2014/5/1, 114, 36, 19, 43, 1, 5
2014/5/2, 82, 49, 24, 51, 1, 5
2014/5/3, 109, 52, 30, 32, , 4
2014/5/4, 118, 38, 8, 48, , 6
2014/5/5, 88, 46, 18, 46, 1, 5
2014/5/6, 102, 40, 28, 42, , 4
2014/5/7, 94, 36, 11, 42, , 4
2014/5/8, 90, 23, 10, 51, , 4
2014/5/9, 58, 33, 6, 53, , 4
2014/5/10, 75, 39, 3, 44, 1, 4
2014/5/11, 81, 43, 3, 63, 1, 6
2014/5/12, 102, 59, 3, 34, 1, 4
2014/5/13, 142, 46, 5, 35, , 2
2014/5/14, 88, 36, 3, 46, 1, 3
2014/5/15, 76, 39, 3, 36, , 2
2014/5/16, 89, 37, 2, 34, , 2
2014/5/17, 86, 31, 3, 43, 1, 3
2014/5/18, 75, 31, 2, 39, 2, 2
2014/5/19, 70, 33, 1, 53, 1, 4
2014/5/20, 79, 35, 3, 43, 2, 4
2014/5/21, 82, 37, 5, 32, 1, 3
2014/5/22, 79, 39, 3, 37, , 5
2014/5/23, 88, 40, 1, 46, 1, 5
2014/5/24, 92, 27, 3, 38, 2, 5
2014/5/25, 66, 28, 4, 31, 1, 4
2014/5/26, 53, 29, 4, 49, 5, 5
2014/5/27, 70, 24, 3, 39, 6, 6
2014/5/28, 61, 26, 4, 37, 3, 4
2014/5/29, 64, 27, 3, 39, 1, 5
2014/5/30, 64, 32, 4, 43, 2, 5
2014/5/31, 79, 23, 2, 37, 2, 5
2014/6/1, 58, 20, 7, 29, 1, 3
2014/6/2, 51, 26, 2, 38, 1, 5
2014/6/3, 62, 24, 3, 33, 3, 5
2014/6/4, 60, 29, 4, 39, 1, 4
2014/6/5, 67, 34, 3, 57, 5, 6
2014/6/6, 77, 40, 1, 75, 8, 8
2014/6/7, 95, 68, 39, 82, 10, 11
2014/6/8, 146, 36, 17, 41, 1, 4
2014/6/9, 81, 44, 16, 42, 1, 4
2014/6/10, 100, 40, 16, 37, 1, 4
2014/6/11, 87, 51, 21, 46, 2, 4
2014/6/12, 103, 61, 22, 73, 2, 6
2014/6/13, 130, 55, 17, 70, 2, 6
2014/6/14, 123, 50, 11, 74, 5, 8
2014/6/15, 119, 43, 10, 43, , 5
2014/6/16, 100, 32, 6, 29, , 4
2014/6/17, 69, 34, 5, 35, 1, 5
2014/6/18, 74, 34, 6, 39, 1, 5
2014/6/19, 75, 35, 8, 35, , 4
2014/6/20, 75, 43, 6, 43, , 5
2014/6/21, 98, 33, 1, 49, , 7
2014/6/22, 79, 39, 1, 51, 2, 6
2014/6/23, 86, 43, 1, 48, 1, 7
2014/6/24, 88, 47, 2, 44, 1, 6
2014/6/25, 94, 56, 3, 46, 1, 5
2014/6/26, 91, 46, 3, 48, 1, 5
2014/6/27, 94, 45, 2, 48, 2, 5
2014/6/28, 92, 35, 2, 27, 1, 4
2014/6/29, 79, 36, 4, 42, , 5
2014/6/30, 80, 32, 5, 28, , 5
2014/1/1, 166, 66, 10, 82, 4, 9
2014/1/2, 153, 82, 4, 95, 11, 14
2014/1/3, 158, 92, 5, 97, 10, 14
2014/1/4, 179, 90, 32, 70, 10, 11
2014/1/5, 175, 93, 32, 72, 8, 10
2014/1/6, 173, 59, 20, 47, 2, 6
2014/1/7, 116, 69, 1, 75, 4, 12
2014/1/8, 133, 56, 7, 67, 4, 14
2014/1/9, 133, 63, 10, 58, 4, 11
2014/1/10, 144, 58, 12, 67, 3, 9
2014/1/11, 130, 66, 5, 85, 6, 12
2014/1/12, 140, 48, 3, 66, 3, 13
2014/1/13, 110, 52, 3, 70, 3, 12
2014/1/14, 120, 48, 12, 55, 3, 9
2014/1/15, 109, 55, 14, 66, 3, 8
2014/1/16, 109, 66, 12, 77, 6, 10
2014/1/17, 136, 67, 13, 78, 6, 12
2014/1/18, 156, 79, 20, 57, 5, 12
2014/1/19, 163, 80, 10, 92, 7, 13
2014/1/20, 165, 76, 25, 72, 9, 11
2014/1/21, 155, 81, 16, 76, 10, 12
2014/1/22, 159, 67, 19, 64, 4, 9
2014/1/23, 138, 50, 18, 49, 2, 7
2014/1/24, 99, 44, 11, 57, 1, 8
2014/1/25, 87, 60, 20, 63, 2, 11
2014/1/26, 119, 63, 26, 50, 2, 8
2014/1/27, 133, 54, 15, 56, 2, 7
2014/1/28, 106, 48, 9, 68, 2, 6
2014/1/29, 98, 56, , 92, 5, 10
2014/1/30, 129, 57, 9, 85, 2, 9
2014/1/31, 135, 49, 7, 59, , 6
2014/2/1, 112, 45, 4, 62, 4, 8
2014/2/2, 98, 54, 10, 69, 9, 9
2014/2/3, 114, 51, 11, 42, , 7
2014/2/4, 104, 33, 13, 45, , 7
2014/2/5, 75, 24, 9, 38, , 6
2014/2/6, 61, 37, 5, 51, 1, 7
2014/2/7, 89, 45, 4, 45, 3, 11
2014/2/8, 115, 22, 10, 38, , 8
2014/2/9, 64, 33, 5, 42, 1, 9
2014/2/10, 84, 46, 5, 52, 2, 9
2014/2/11, 113, 55, 3, 51, 1, 9
2014/2/12, 132, 31, 4, 49, 2, 9
2014/2/13, 83, 50, 4, 59, 3, 9
2014/2/14, 126, 48, 7, 55, 2, 8
2014/2/15, 114, 53, 17, 38, 1, 6
2014/2/16, 119, 54, 10, 45, , 8
2014/2/17, 129, 57, 1, 66, 6, 13
2014/2/18, 126, 23, 3, 49, 1, 10
2014/2/19, 55, 36, 7, 54, 2, 8
2014/2/20, 75, 52, 18, 54, 2, 6
2014/2/21, 104, 52, 27, 52, 2, 6
2014/2/22, 107, 48, 19, 46, 2, 6
2014/2/23, 101, 41, 20, 39, 1, 4
2014/2/24, 82, 46, 17, 46, 1, 6
2014/2/25, 102, 48, 11, 54, 3, 9
2014/2/26, 111, 46, 9, 40, 1, 6
2014/2/27, 105, 51, 18, 39, 1, 6
2014/2/28, 108, 61, 10, 59, 1, 10
2014/3/1, 128, 50, 18, 44, 2, 10
2014/3/2, 117, 44, 22, 37, , 7
2014/3/3, 95, 65, 19, 55, 2, 8
2014/3/4, 140, 57, 19, 46, 3, 10
2014/3/5, 124, 53, 28, 39, 2, 6
2014/3/6, 112, 45, 15, 40, 3, 6
2014/3/7, 98, 47, 13, 49, 3, 7
2014/3/8, 109, 33, 2, 42, 3, 9
2014/3/9, 76, 44, 17, 48, 4, 8
2014/3/10, 97, 68, 22, 58, 6, 8
2014/3/11, 148, 80, 8, 75, 5, 15
2014/3/12, 163, 63, 3, 74, 8, 15
2014/3/13, 138, 61, 11, 58, 4, 11
2014/3/14, 136, 71, 12, 66, 5, 11
2014/3/15, 157, 75, 15, 61, 7, 10
2014/3/16, 148, 66, 14, 51, 2, 9
2014/3/17, 147, 62, 5, 54, 1, 10
2014/3/18, 142, 58, 2, 59, 3, 12
2014/3/19, 132, 64, 2, 70, 23, 13
2014/3/20, 146, 54, 8, 57, 3, 11
2014/3/21, 116, 61, 15, 57, 4, 9
2014/3/22, 132, 48, 23, 45, 2, 6
2014/3/23, 88, 49, 22, 50, 3, 7
2014/3/24, 94, 46, 14, 54, 2, 8
2014/3/25, 94, 78, 12, 59, 7, 10
2014/3/26, 140, 51, 2, 61, 13, 10
2014/3/27, 113, 55, 10, 43, 1, 9
2014/3/28, 132, 52, , 72, 6, 13
2014/3/29, 127, 48, 9, 52, 2, 10
2014/3/30, 111, 32, 23, 56, 2, 9
2014/3/31, 81, 41, 6, 50, 1, 10
2020/3/31, , 29, 21, 22, 3, 4
2019/12/31, , 47, 32, 19, 2, 7
2019/8/8, , 34, 25, 58, 2, 8
2018/12/31, , 43, 2, 31, 4, 9
2018/7/25, , 35, 3, 31, 2, 8
2017/12/31, , 67, 19, 50, 3, 9
2017/9/10, , 33, 2, 53, 6, 2
2016/10/22, , 50, , , , 
2016/3/6, , 43, 15, 36, 5, 6
2016/1/2, , 39, 7, 45, 3, 6
2014/12/31, , 65, 21, 74, 5, 5
2013/12/31, , 79, 18, 91, 12, 12
2018/7/22, , , 2, 28, 2, 7
2018/7/23, , , 10, 21, 1, 7
2018/7/24, , , 5, 31, 2, 7
