date, pm25, pm10, o3, no2, so2, co
2014/5/7, 56, 15, 23, 19, 5, 3
2014/5/8, 43, 6, 20, 22, 4, 2
2014/5/9, 17, 7, 35, 8, 5, 1
2014/5/10, 13, 11, 25, 8, 4, 1
2014/5/11, 16, 15, 19, 22, 6, 2
2014/5/12, 38, 19, 15, 11, 4, 1
2014/5/13, 44, 13, 15, 5, 3, 1
2014/5/14, 26, 17, 16, 8, 3, 1
2014/5/15, 38, 17, 18, 5, 4, 1
2014/5/16, 40, 10, 15, 3, 4, 1
2014/5/17, 22, 8, 12, 5, 3, 1
2014/5/18, 17, 9, 14, 7, 3, 1
2014/5/19, 20, 10, 13, 14, 3, 1
2014/5/20, 22, 11, 16, 12, 4, 1
2014/5/21, 27, 12, 18, 5, 3, 1
2014/5/22, 26, 11, 17, 7, 3, 1
2014/5/23, 22, 8, 14, 5, 4, 1
2014/5/24, 18, 7, 14, 7, 4, 1
2014/5/25, 17, 9, 18, 10, 4, 1
2014/5/26, 21, 19, 31, 15, 5, 3
2014/5/27, 46, 11, 18, 7, 4, 1
2014/5/28, 26, 12, 14, 6, 4, 1
2014/5/29, 30, 10, 16, 3, 3, 3
2014/5/30, 27, 10, 17, 4, 3, 3
2014/5/31, 27, 8, 14, 4, 3, 3
2014/6/1, 22, 8, 17, 4, 3, 3
2014/6/2, 17, 10, 14, 6, 3, 3
2014/6/3, 21, 9, 12, 7, 3, 3
2014/6/4, 20, 9, 12, 5, 3, 3
2014/6/5, 20, 10, 17, 13, 3, 4
2014/6/6, 24, 12, 21, 24, 3, 3
2014/6/7, 35, 55, 138, 36, 8, 7
2014/6/8, 120, 19, 38, 11, 4, 3
2014/6/9, 51, 22, 35, 10, 3, 3
2014/6/10, 54, 21, 26, 15, 4, 3
2014/6/11, 50, 37, 56, 18, 5, 3
2014/6/12, 73, 45, 68, 27, 5, 4
2014/6/13, 92, 47, 111, 28, 7, 4
2014/6/14, 104, 42, 70, 25, 5, 5
2014/6/15, 99, 34, 32, 16, 3, 4
2014/6/16, 79, 14, 19, 3, 3, 2
2014/6/17, 30, 13, 14, 7, 3, 2
2014/6/18, 25, 13, 18, 6, 2, 2
2014/6/19, 27, 15, 18, 3, 2, 3
2014/6/20, 28, 17, 21, 6, 2, 3
2014/6/21, 34, 9, 10, 16, 3, 4
2014/6/22, 22, 12, 17, 8, 2, 3
2014/6/23, 26, 11, 13, 11, 2, 3
2014/6/24, 23, 13, 16, 9, 2, 3
2014/6/25, 28, 20, 18, 5, 2, 3
2014/6/26, 37, 15, 17, 9, 2, 3
2014/6/27, 36, 17, 16, 11, 3, 3
2014/6/28, 41, 11, 14, 7, 3, 3
2014/6/29, 26, 11, 19, 3, 2, 3
2014/6/30, 20, 11, 18, 6, 2, 3
2014/1/1, 142, 50, 20, 62, 13, 7
2014/1/2, 133, 58, 36, 64, 18, 8
2014/1/3, 135, 85, 31, 58, 21, 9
2014/1/4, 163, 77, 78, 27, 18, 7
2014/1/5, 157, 73, 58, 23, 14, 6
2014/1/6, 155, 45, 36, 19, 8, 3
2014/1/7, 79, 72, 4, 47, 17, 8
2014/1/8, 133, 58, 14, 34, 11, 11
2014/1/9, 130, 56, 25, 22, 10, 7
2014/1/10, 121, 52, 32, 31, 10, 4
2014/1/11, 108, 66, 30, 40, 15, 7
2014/1/12, 132, 47, 11, 27, 11, 7
2014/1/13, 97, 53, 25, 27, 10, 7
2014/1/14, 117, 44, 36, 21, 10, 4
2014/1/15, 98, 59, 26, 41, 11, 4
2014/1/16, 118, 77, 39, 60, 15, 6
2014/1/17, 147, 65, 39, 39, 14, 5
2014/1/18, 146, 71, 49, 40, 12, 6
2014/1/19, 154, 82, 38, 54, 15, 7
2014/1/20, 166, 79, 43, 26, 16, 5
2014/1/21, 152, 85, 37, 38, 15, 6
2014/1/22, 160, 62, 30, 41, 12, 4
2014/1/23, 121, 33, 29, 23, 11, 2
2014/1/24, 63, 39, 21, 40, 11, 3
2014/1/25, 77, 49, 54, 34, 10, 4
2014/1/26, 102, 61, 46, 31, 10, 4
2014/1/27, 125, 52, 25, 42, 9, 3
2014/1/28, 97, 36, 35, 35, 8, 3
2014/1/29, 76, 46, 10, 51, 13, 4
2014/1/30, 101, 39, 41, 34, 12, 3
2014/1/31, 93, 35, 27, 29, 8, 3
2014/2/1, 78, 29, 22, 30, 9, 2
2014/2/2, 70, 32, 30, 33, 10, 3
2014/2/3, 74, 42, 34, 20, 8, 4
2014/2/4, 85, 19, 31, 12, 6, 5
2014/2/5, 43, 13, 14, 25, 8, 5
2014/2/6, 36, 18, 12, 26, 7, 4
2014/2/7, 47, 35, 5, 19, 8, 8
2014/2/8, 82, 19, 19, 15, 7, 6
2014/2/9, 45, 31, 10, 19, 8, 8
2014/2/10, 81, 46, 13, 22, 9, 7
2014/2/11, 113, 53, 13, 24, 7, 6
2014/2/12, 127, 27, 8, 23, 8, 6
2014/2/13, 74, 51, 22, 27, 9, 6
2014/2/14, 130, 45, 21, 24, 9, 5
2014/2/15, 103, 42, 32, 16, 6, 4
2014/2/16, 84, 60, 13, 36, 8, 6
2014/2/17, 118, 28, 3, 41, 11, 9
2014/2/18, 72, 18, 11, 22, 7, 8
2014/2/19, 49, 40, 18, 36, 10, 6
2014/2/20, 96, 44, 40, 21, 8, 4
2014/2/21, 81, 41, 45, 16, 7, 3
2014/2/22, 81, 32, 45, 13, 7, 3
2014/2/23, 68, 27, 35, 14, 6, 3
2014/2/24, 56, 28, 32, 20, 5, 3
2014/2/25, 61, 42, 6, 43, 10, 5
2014/2/26, 90, 27, 29, 21, 6, 3
2014/2/27, 65, 28, 33, 14, 4, 3
2014/2/28, 63, 24, 25, 17, 4, 2
2014/3/1, 52, 35, 25, 24, 10, 5
2014/3/2, 76, 25, 37, 13, 5, 4
2014/3/3, 54, 53, 35, 31, 8, 6
2014/3/4, 105, 38, 28, 21, 8, 7
2014/3/5, 84, 35, 41, 13, 5, 4
2014/3/6, 73, 27, 27, 13, 5, 3
2014/3/7, 62, 31, 23, 21, 5, 4
2014/3/8, 72, 20, 6, 18, 5, 6
2014/3/9, 50, 28, 32, 15, 6, 4
2014/3/10, 66, 47, 42, 11, 6, 4
2014/3/11, 99, 45, 37, 15, 4, 4
2014/3/12, 85, 52, 15, 38, 8, 9
2014/3/13, 112, 53, 29, 28, 8, 7
2014/3/14, 119, 60, 31, 23, 10, 5
2014/3/15, 131, 62, 40, 25, 11, 5
2014/3/16, 119, 64, 10, 44, 10, 6
2014/3/17, 131, 46, 20, 30, 7, 5
2014/3/18, 99, 41, 11, 29, 7, 4
2014/3/19, 87, 53, 25, 34, 11, 5
2014/3/20, 112, 51, 21, 22, 7, 5
2014/3/21, 101, 54, 39, 24, 9, 4
2014/3/22, 112, 33, 47, 13, 6, 2
2014/3/23, 64, 31, 42, 16, 6, 2
2014/3/24, 60, 35, 31, 31, 8, 2
2014/3/25, 71, 30, 8, 31, 7, 2
2014/3/26, 68, 23, 17, 23, 7, 2
2014/3/27, 54, 23, 21, 15, 5, 2
2014/3/28, 60, 20, 9, 27, 5, 2
2014/3/29, 51, 20, 19, 13, 5, 2
2014/3/30, 47, 13, 35, 25, 4, 3
2014/3/31, 33, 23, 10, 35, 6, 6
2022/2/20, , 2, 15, 12, 3, 4
2020/3/31, , 22, 16, 16, 3, 6
2019/12/31, , 29, 31, 8, 1, 5
2018/12/31, , 45, 5, 18, 5, 8
2017/9/10, , 15, 20, 13, 5, 3
2017/1/1, , 43, 16, 29, 5, 6
2016/1/2, , 54, 5, 34, 7, 11
2014/12/31, , 54, 29, 35, 10, 5
2013/12/31, , 53, 18, 62, 18, 7
