date, pm25, pm10, o3, no2, so2
2015/12/13, 98, 34, 18, 31, 4
2015/12/14, 79, 29, 13, 22, 4
2015/12/15, 70, 56, 30, 18, 8
2015/12/16, 125, 41, 27, 25, 8
2015/12/17, 69, 43, 25, 30, 7
2015/12/18, 80, 45, 18, 36, 5
2015/12/19, 93, 45, 19, 33, 4
2015/12/20, 103, 22, 14, 30, 2
2015/12/21, 61, 34, 17, 30, 2
2015/12/22, 79, 51, 8, 37, 2
2015/12/23, 117, 45, 7, 33, 5
2015/12/24, 105, 22, 15, 22, 3
2015/12/25, 61, 34, 12, 29, 3
2015/12/26, 82, 41, 8, 24, 2
2015/12/27, 98, 23, 10, 24, 3
2015/12/28, 61, 42, 23, 30, 4
2015/12/29, 90, 49, 15, 26, 3
2015/12/30, 123, , , , 
2016/1/3, 77, 19, 13, 29, 2
2015/7/1, 53, 28, 22, 17, 3
2015/7/2, 57, 30, 22, 21, 3
2015/7/3, 59, 28, 19, 23, 4
2015/7/4, 60, 26, 21, 23, 3
2015/7/5, 61, 37, 55, 32, 6
2015/7/6, 88, 29, 45, 23, 3
2015/7/7, 70, 32, 57, 22, 3
2015/7/8, 77, 31, 28, 23, 3
2015/7/9, 73, 20, 16, 22, 3
2015/7/10, 48, 45, 75, 44, 13
2015/7/11, 104, 54, 91, 34, 11
2015/7/12, 137, 27, 28, 26, 7
2015/7/13, 70, 17, 16, 28, 6
2015/7/14, 46, 19, 16, 29, 4
2015/7/15, 54, 23, 19, 30, 6
2015/7/16, 62, 17, 19, 30, 7
2015/7/17, 50, 23, 19, 26, 4
2015/7/18, 59, 29, 28, 20, 3
2015/7/19, 73, 16, 15, 23, 2
2015/7/20, 40, 17, 29, 17, 3
2015/7/21, 31, 21, 11, 19, 3
2015/7/22, 44, 25, 9, 21, 3
2015/7/23, 51, 27, 14, 17, 3
2015/7/24, 53, 26, 14, 20, 3
2015/7/25, 53, 24, 16, 17, 3
2015/7/26, 50, 27, 15, 21, 4
2015/7/27, 57, 20, 12, 21, 4
2015/7/28, 47, 17, 9, 20, 4
2015/7/29, 48, 14, 6, 21, 4
2015/7/30, 48, 14, 11, 25, 4
2015/7/31, 46, 14, 9, 22, 4
2015/8/1, 46, 12, 10, 18, 3
2015/8/2, 39, 18, 6, 22, 7
2015/8/3, 53, 23, 10, 27, 8
2015/8/4, 64, 24, 14, 23, 7
2015/8/5, 65, 26, 9, 26, 8
2015/8/6, 72, 49, 94, 51, 12
2015/8/7, 114, 59, 63, 45, 8
2015/8/8, 136, 53, 61, 31, 9
2015/8/9, 127, 19, 21, 31, 4
2015/8/10, 61, 18, 17, 22, 4
2015/8/11, 57, 19, 15, 22, 6
2015/8/12, 59, 16, 8, 21, 3
2015/8/13, 43, 19, 7, 27, 3
2015/8/14, 55, 20, 3, 28, 5
2015/8/15, 56, 25, 8, 21, 5
2015/8/16, 58, 23, 14, 18, 3
2015/8/17, 54, 22, 14, 18, 5
2015/8/18, 55, 21, 12, 19, 4
2015/8/19, 56, 30, 10, 34, 8
2015/8/20, 78, 47, 46, 37, 8
2015/8/21, 116, 43, 45, 36, 5
2015/8/22, 108, 54, 71, 47, 11
2015/8/23, 133, 59, 80, 55, 12
2015/8/24, 142, 55, 49, 55, 12
2015/8/25, 133, 39, 36, 30, 4
2015/8/26, 102, 22, 22, 30, 5
2015/8/27, 67, 17, 16, 30, 6
2015/8/28, 56, 20, 6, 30, 11
2015/8/29, 63, 16, 3, 27, 7
2015/8/30, 53, 23, 7, 32, 9
2015/8/31, 64, 19, 9, 27, 4
2015/9/1, 55, 15, 6, 25, 3
2015/9/2, 50, 18, 7, 20, 3
2015/9/3, 53, 18, 8, 19, 5
2015/9/4, 52, 21, 15, 20, 8
2015/9/5, 61, 20, 17, 19, 5
2015/9/6, 61, 24, 19, 29, 4
2015/9/7, 70, 33, 37, 29, 3
2015/9/8, 80, 28, 39, 27, 3
2015/9/9, 65, 29, 36, 27, 3
2015/9/10, 67, 34, 38, 27, 3
2015/9/11, 74, 39, 46, 29, 4
2015/9/12, 91, 42, 48, 24, 4
2015/9/13, 99, 40, 45, 27, 4
2015/9/14, 88, 36, 34, 23, 4
2015/9/15, 77, 32, 24, 23, 3
2015/9/16, 75, 29, 27, 25, 3
2015/9/17, 70, 38, 44, 32, 4
2015/9/18, 92, 40, 35, 30, 10
2015/9/19, 97, 35, 36, 19, 5
2015/9/20, 93, 34, 25, 32, 6
2015/9/21, 91, 24, 18, 25, 4
2015/9/22, 70, 19, 12, 20, 4
2015/9/23, 56, 21, 16, 21, 3
2015/9/24, 61, 22, 19, 19, 3
2015/9/25, 62, 33, 24, 37, 5
2015/9/26, 90, 32, 37, 22, 2
2015/9/27, 85, 40, 70, 18, 2
2015/9/28, 102, 56, 73, 40, 7
2015/9/29, 125, 51, 52, 32, 3
2015/9/30, 127, 35, 28, 31, 2
2015/4/1, 69, 22, 5, 24, 4
2015/4/2, 58, 17, 10, 19, 4
2015/4/3, 50, 17, 11, 20, 4
2015/4/4, 52, 22, 18, 23, 5
2015/4/5, 66, 20, 7, 22, 12
2015/4/6, 49, 23, 17, 24, 5
2015/4/7, 60, 22, 14, 22, 5
2015/4/8, 57, 25, 8, 26, 4
2015/4/9, 70, 18, 8, 25, 4
2015/4/10, 51, 12, 4, 28, 2
2015/4/11, 41, 24, 31, 36, 7
2015/4/12, 75, 50, 61, 52, 10
2015/4/13, 117, 48, 42, 31, 7
2015/4/14, 78, 42, 54, 49, 14
2015/4/15, 69, 30, 47, 45, 12
2015/4/16, 67, 26, 28, 41, 8
2015/4/17, 63, 23, 12, 22, 3
2015/4/18, 61, 21, 12, 18, 5
2015/4/19, 57, 27, 10, 24, 8
2015/4/20, 59, 21, 26, 33, 5
2015/4/21, 57, 34, 29, 33, 4
2015/4/22, 75, 34, 44, 40, 4
2015/4/23, 71, 49, 38, 45, 8
2015/4/24, 98, 45, 33, 42, 5
2015/4/25, 91, 34, 39, 28, 4
2015/4/26, 69, 32, 37, 32, 6
2015/4/27, 71, 32, 17, 25, 11
2015/4/28, 76, 27, 13, 22, 10
2015/4/29, 66, 23, 15, 23, 9
2015/4/30, 60, 17, 10, 20, 5
2015/5/1, 56, 13, 9, 16, 4
2015/5/2, 36, 13, 12, 15, 5
2015/5/3, 37, 17, 11, 20, 9
2015/5/4, 46, 18, 12, 23, 10
2015/5/5, 54, 27, 22, 22, 5
2015/5/6, 67, 14, 7, 17, 7
2015/5/7, 42, 13, 6, 14, 5
2015/5/8, 38, 13, 10, 20, 4
2015/5/9, 39, 15, 13, 27, 4
2015/5/10, 51, 19, 13, 25, 4
2015/5/11, 48, 20, 20, 33, 8
2015/5/12, 52, 30, 39, 30, 4
2015/5/13, 67, 17, 9, 19, 5
2015/5/14, 49, 15, 9, 16, 8
2015/5/15, 44, 21, 7, 27, 12
2015/5/16, 58, 14, 14, 26, 9
2015/5/17, 39, 17, 10, 21, 7
2015/5/18, 45, 19, 8, 19, 5
2015/5/19, 47, 23, 13, 19, 3
2015/5/20, 52, 17, 21, 31, 4
2015/5/21, 57, 22, 27, 30, 3
2015/5/22, 63, 19, 20, 34, 4
2015/5/23, 58, 29, 8, 37, 9
2015/5/24, 76, 27, 16, 32, 15
2015/5/25, 69, 19, 6, 33, 4
2015/5/26, 51, 21, 13, 18, 4
2015/5/27, 46, 24, 18, 18, 4
2015/5/28, 49, 24, 19, 18, 4
2015/5/29, 50, 25, 18, 19, 4
2015/5/30, 51, 18, 14, 24, 9
2015/5/31, 48, 19, 11, 19, 4
2015/6/1, 45, 14, 10, 14, 5
2015/6/2, 37, 12, 11, 15, 5
2015/6/3, 30, 12, 9, 16, 7
2015/6/4, 32, 14, 8, 18, 8
2015/6/5, 39, 14, 11, 20, 11
2015/6/6, 38, 11, 14, 12, 4
2015/6/7, 33, 12, 11, 14, 5
2015/6/8, 36, 14, 11, 14, 6
2015/6/9, 38, 17, 10, 18, 7
2015/6/10, 39, 17, 11, 16, 5
2015/6/11, 41, 12, 12, 18, 6
2015/6/12, 38, 12, 9, 14, 6
2015/6/13, 37, 12, 11, 14, 6
2015/6/14, 37, 11, 14, 20, 7
2015/6/15, 31, 12, 12, 19, 9
2015/6/16, 37, 12, 10, 17, 10
2015/6/17, 33, 12, 11, 16, 8
2015/6/18, 33, 11, 14, 16, 11
2015/6/19, 30, 11, 13, 20, 8
2015/6/20, 31, 11, 12, 17, 4
2015/6/21, 31, 12, 11, 21, 3
2015/6/22, 32, 13, 15, 25, 2
2015/6/23, 37, 13, 11, 23, 4
2015/6/24, 32, 30, 10, 21, 3
2015/6/25, 71, 22, 12, 17, 3
2015/6/26, 52, 24, 15, 16, 3
2015/6/27, 54, 22, 18, 13, 3
2015/6/28, 52, 20, 17, 15, 3
2015/6/29, 47, 24, 19, 17, 3
2015/6/30, 55, 24, 23, 15, 3
2015/1/1, 124, 61, 40, 34, 6
2015/1/2, 136, 47, 29, 36, 5
2015/1/3, 83, 38, 23, 37, 4
2015/1/4, 83, 42, 22, 40, 3
2015/1/5, 84, 40, 10, 42, 12
2015/1/6, 92, 41, 12, 35, 8
2015/1/7, 97, 42, 25, 34, 5
2015/1/8, 101, 57, 31, 38, 6
2015/1/9, 125, 58, 32, 40, 7
2015/1/10, 126, 57, 38, 29, 6
2015/1/11, 129, 38, 26, 25, 3
2015/1/12, 123, 10, 23, 26, 3
2015/1/13, 52, 20, 22, 24, 3
2015/1/14, 57, 33, 19, 39, 6
2015/1/15, 82, 39, 17, 55, 11
2015/1/16, 87, 49, 28, 32, 5
2015/1/17, 113, 64, 40, 31, 7
2015/1/18, 149, 60, 31, 36, 7
2015/1/19, 141, 62, 36, 40, 5
2015/1/20, 122, 79, 14, 80, 22
2015/1/21, 151, 52, 26, 44, 6
2015/1/22, 111, 54, 30, 45, 5
2015/1/23, 112, 58, 33, 39, 4
2015/1/24, 121, 54, 25, 38, 4
2015/1/25, 111, 44, 17, 41, 4
2015/1/26, 104, 42, 29, 34, 3
2015/1/27, 103, 33, 28, 25, 1
2015/1/28, 78, 38, 24, 35, 3
2015/1/29, 80, 49, 20, 40, 7
2015/1/30, 114, 40, 22, 29, 3
2015/1/31, 96, 56, 21, 29, 4
2015/2/1, 134, 51, 27, 35, 4
2015/2/2, 113, 44, 20, 39, 4
2015/2/3, 100, 56, 20, 34, 5
2015/2/4, 132, 39, 13, 28, 4
2015/2/5, 93, 58, 15, 35, 5
2015/2/6, 147, 68, 33, 40, 7
2015/2/7, 147, 63, 38, 28, 8
2015/2/8, 149, 71, 39, 35, 6
2015/2/9, 151, 59, 35, 37, 6
2015/2/10, 122, 75, 23, 57, 13
2015/2/11, 143, 80, 25, 54, 9
2015/2/12, 162, 58, 24, 54, 5
2015/2/13, 105, 61, 35, 42, 4
2015/2/14, 103, 70, 30, 54, 7
2015/2/15, 128, 77, 1, 68, 31
2015/2/16, 169, 53, 19, 48, 17
2015/2/17, 131, 60, 34, 29, 3
2015/2/18, 136, 62, 38, 22, 3
2015/2/19, 117, 45, 30, 26, 2
2015/2/20, 87, 44, 20, 35, 6
2015/2/21, 85, 35, 5, 38, 5
2015/2/22, 93, 22, 12, 28, 2
2015/2/23, 68, 40, 13, 30, 2
2015/2/24, 98, 39, 8, 33, 2
2015/2/25, 87, 29, 7, 31, 3
2015/2/26, 75, 27, 13, 28, 2
2015/2/27, 64, 27, 24, 31, 2
2015/2/28, 66, 24, 12, 29, 4
2015/3/1, 58, 39, 18, 31, 2
2015/3/2, 71, 48, 23, 38, 3
2015/3/3, 114, 27, 12, 30, 3
2015/3/4, 73, 26, 20, 28, 2
2015/3/5, 69, 36, 11, 30, 2
2015/3/6, 89, 37, 9, 31, 2
2015/3/7, 89, 26, 20, 30, 2
2015/3/8, 64, 36, 6, 46, 10
2015/3/9, 86, 46, 34, 27, 3
2015/3/10, 79, 53, 25, 29, 3
2015/3/11, 115, 15, 7, 26, 3
2015/3/12, 53, 29, 20, 34, 4
2015/3/13, 69, 45, 22, 45, 4
2015/3/14, 91, 42, 14, 38, 3
2015/3/15, 100, 32, 7, 35, 5
2015/3/16, 88, 35, 8, 30, 3
2015/3/17, 91, 29, 7, 30, 3
2015/3/18, 77, 30, 7, 32, 6
2015/3/19, 79, 27, 10, 32, 6
2015/3/20, 73, 46, 11, 42, 13
2015/3/21, 111, 43, 30, 29, 3
2015/3/22, 94, 56, 45, 33, 5
2015/3/23, 98, 52, 29, 29, 4
2015/3/24, 110, 46, 27, 30, 4
2015/3/25, 88, 44, 22, 35, 4
2015/3/26, 94, 37, 11, 42, 7
2015/3/27, 91, 43, 19, 45, 11
2015/3/28, 96, 32, 30, 33, 4
2015/3/29, 81, 35, 28, 36, 3
2015/3/30, 86, 29, 10, 32, 3
2015/3/31, 75, 24, 6, 25, 5
2014/10/1, 101, 37, 50, 24, 6
2014/10/2, 103, 43, 32, 33, 7
2014/10/3, 121, 46, 36, 36, 4
2014/10/4, 123, 56, 53, 27, 4
2014/10/5, 141, 52, 46, 33, 5
2014/10/6, 115, 62, 50, 32, 5
2014/10/7, 143, 57, 54, 32, 5
2014/10/8, 135, 48, 46, 36, 5
2014/10/9, 116, 45, 35, 35, 5
2014/10/10, 105, 51, 44, 31, 9
2014/10/11, 121, 54, 56, 27, 7
2014/10/12, 127, 54, 47, 28, 6
2014/10/13, 124, 64, 42, 35, 6
2014/10/14, 152, 69, 40, 37, 6
2014/10/15, 159, 66, 57, 33, 4
2014/10/16, 156, 61, 62, 36, 5
2014/10/17, 140, 55, 44, 33, 4
2014/10/18, 128, 52, 38, 26, 4
2014/10/19, 110, 53, 38, 31, 4
2014/10/20, 118, 48, 25, 38, 15
2014/10/21, 112, 57, 36, 43, 12
2014/10/22, 141, 51, 27, 32, 4
2014/10/23, 120, 58, 36, 34, 5
2014/10/24, 136, 51, 34, 31, 4
2014/10/25, 115, 52, 32, 34, 5
2014/10/26, 124, 57, 38, 29, 5
2014/10/27, 143, , 53, 27, 4
2014/10/29, 76, 38, 31, 28, 3
2014/10/30, 86, 39, 27, 31, 4
2014/10/31, 94, 39, 21, 38, 6
2014/11/1, 95, 40, 34, 23, 4
2014/11/2, 89, 50, 18, 27, 6
2014/11/3, 124, 51, 25, 36, 6
2014/11/4, 123, 46, 37, 33, 5
2014/11/5, 101, 42, 25, 37, 6
2014/11/6, 100, 42, 33, 30, 3
2014/11/7, 109, 19, 26, 26, 3
2014/11/8, 61, 22, 24, 25, 4
2014/11/9, 68, 28, 28, 28, 4
2014/11/10, 69, 38, 28, 31, 4
2014/11/11, 91, 32, 11, 24, 3
2014/11/12, 86, 28, 11, 23, 4
2014/11/13, 84, 43, 20, 37, 5
2014/11/14, 109, 37, 29, 32, 5
2014/11/15, 85, 36, 29, 34, 12
2014/11/16, 89, 49, 29, 27, 6
2014/11/17, 125, 52, 26, 29, 7
2014/11/18, 136, 57, 24, 37, 5
2014/11/19, 143, 40, 32, 31, 1
2014/11/20, 87, 32, 30, 38, 3
2014/11/21, 77, 37, 29, 35, 3
2014/11/22, 89, 23, 25, 26, 2
2014/11/23, 63, 30, 25, 35, 3
2014/11/24, 74, 26, 11, 40, 10
2014/11/25, 67, 55, 25, 45, 6
2014/11/26, 131, 37, 30, 32, 2
2014/11/27, 94, 32, 19, 33, 3
2014/11/28, 88, 31, 16, 30, 3
2014/11/29, 78, 25, 11, 27, 2
2014/11/30, 71, 21, 8, 24, 2
2014/12/1, 62, 37, 12, 24, 3
2014/12/2, 111, 43, 18, 29, 2
2014/12/3, 114, 15, 14, 23, 2
2014/12/4, 43, 27, 16, 29, 5
2014/12/5, 72, 40, 23, 31, 6
2014/12/6, 85, 39, 30, 26, 5
2014/12/7, 89, 38, 21, 30, 4
2014/12/8, 100, 42, 27, 32, 5
2014/12/9, 94, 51, 23, 48, 10
2014/12/10, 124, 54, 29, 32, 8
2014/12/11, 141, 47, 21, 24, 7
2014/12/12, 107, 60, 23, 32, 10
2014/12/13, 120, 61, 32, 37, 9
2014/12/14, 133, 49, 28, 40, 6
2014/12/15, 103, 63, 33, 27, 11
2014/12/16, 124, 52, 29, 27, 9
2014/12/17, 93, 44, 21, 33, 9
2014/12/18, 86, 36, 21, 30, 4
2014/12/19, 94, 33, 21, 32, 5
2014/12/20, 86, 38, 38, 24, 7
2014/12/21, 91, 53, 30, 35, 10
2014/12/22, 125, 54, 38, 35, 6
2014/12/23, 133, 31, 16, 38, 2
2014/12/24, 80, , 28, 32, 3
2014/12/25, 103, , 20, 29, 2
2014/12/26, 104, , 21, 27, 2
2014/12/27, 86, , 17, 20, 3
2014/12/28, 84, , , , 
2014/7/1, 67, 28, 10, 19, 5
2014/7/2, 72, 28, 14, 16, 5
2014/7/3, 70, 26, 12, 16, 6
2014/7/4, 69, 23, 13, 15, 4
2014/7/5, 69, 24, 24, 18, 8
2014/7/6, 70, 34, 5, 39, 20
2014/7/7, 95, 53, 37, 48, 26
2014/7/8, 139, 48, 41, 41, 14
2014/7/9, 125, 23, 10, 23, 6
2014/7/10, 70, 21, 9, 21, 5
2014/7/11, 67, 22, 10, 17, 5
2014/7/12, 65, 21, 12, 15, 5
2014/7/13, 61, 21, 8, 16, 6
2014/7/14, 63, 20, 9, 15, 5
2014/7/15, 60, 22, 10, 21, 5
2014/7/16, 67, 23, 12, 17, 3
2014/7/17, 68, 26, 13, 17, 3
2014/7/18, 65, 32, 10, 19, 3
2014/7/19, 73, 25, 9, 18, 4
2014/7/20, 71, 32, 9, 28, 13
2014/7/21, 83, 47, 40, 48, 32
2014/7/22, 117, 41, 30, 32, 13
2014/7/23, 104, 30, 18, 18, 4
2014/7/24, 77, 24, 14, 24, 10
2014/7/25, 70, 21, 9, 20, 2
2014/7/26, 64, 22, 10, 18, 2
2014/7/27, 66, 22, 7, 16, 8
2014/7/28, 65, 36, 8, 31, 24
2014/7/29, 95, 33, 29, 22, 5
2014/7/30, 87, 34, 22, 27, 13
2014/7/31, 93, 32, 33, 26, 9
2014/8/1, 86, 35, 29, 40, 14
2014/8/2, 96, 29, 32, 30, 16
2014/8/3, 84, 24, 15, 24, 6
2014/8/4, 76, 28, 9, 27, 4
2014/8/5, 83, 22, 7, 25, 6
2014/8/6, 72, 24, 12, 24, 8
2014/8/7, 70, 24, 16, 21, 11
2014/8/8, 69, 25, 14, 20, 7
2014/8/9, 66, 25, 15, 20, 8
2014/8/10, 67, 28, 9, 21, 7
2014/8/11, 71, 29, 11, 23, 6
2014/8/12, 76, 26, 3, 27, 6
2014/8/13, 75, 26, 7, 21, 6
2014/8/14, 71, 25, 19, 21, 6
2014/8/15, 71, 28, 18, 22, 9
2014/8/16, 76, 26, 15, 16, 8
2014/8/17, 70, 26, 10, 16, 7
2014/8/18, 69, 25, 9, 19, 7
2014/8/19, 70, 23, 3, 24, 6
2014/8/20, 62, 22, 4, 21, 5
2014/8/21, 68, 23, 6, 18, 5
2014/8/22, 68, 20, 9, 16, 5
2014/8/23, 63, 22, 11, 20, 5
2014/8/24, 70, 21, 8, 18, 2
2014/8/25, 64, 21, 8, 16, 2
2014/8/26, 64, 24, 13, 16, 2
2014/8/27, 68, 24, 8, 14, 2
2014/8/28, 63, 24, 9, 17, 3
2014/8/29, 67, 29, 20, 23, 2
2014/8/30, 81, 22, 9, 15, 2
2014/8/31, 66, 22, 7, 17, 2
2014/9/1, 62, 23, 10, 19, 8
2014/9/2, 69, 26, 18, 22, 12
2014/9/3, 71, 42, 19, 45, 9
2014/9/4, 104, 37, 35, 26, 2
2014/9/5, 106, 38, 32, 26, 2
2014/9/6, 103, 27, 23, 16, 1
2014/9/7, 77, 24, 10, 21, 2
2014/9/8, 69, 24, 20, 15, 2
2014/9/9, 74, 23, 11, 18, 5
2014/9/10, 71, 22, 7, 20, 3
2014/9/11, 66, 19, 10, 17, 1
2014/9/12, 61, 19, 8, 16, 2
2014/9/13, 60, 19, 13, 16, 4
2014/9/14, 63, 33, 26, 23, 3
2014/9/15, 89, 29, 17, 10, 1
2014/9/16, 63, 36, 12, 21, 3
2014/9/17, 81, 33, 13, 22, 7
2014/9/18, 82, 55, 69, 54, 22
2014/9/19, 130, 43, 50, 28, 12
2014/9/20, 111, 37, 37, 16, 8
2014/9/21, 92, 45, 39, 28, 13
2014/9/22, 118, 47, 30, 33, 7
2014/9/23, 123, 50, 74, 38, 10
2014/9/24, 131, 53, 58, 38, 9
2014/9/25, 144, 35, 23, 31, 9
2014/9/26, 98, 29, 11, 26, 8
2014/9/27, 85, 30, 21, 24, 6
2014/9/28, 88, 30, 23, 24, 5
2014/9/29, 84, 47, 67, 42, 14
2014/9/30, 117, 36, 30, 31, 1
2014/4/1, 83, 24, 17, 35, 3
2014/4/2, 71, 19, 18, 36, 2
2014/4/3, 54, 40, 28, 37, 3
2014/4/4, 97, 46, 40, 33, 5
2014/4/5, 115, 50, 44, 29, 5
2014/4/6, 127, 46, 39, 30, 3
2014/4/7, 108, 37, 29, 37, 4
2014/4/8, 98, 33, 14, 37, 4
2014/4/9, 95, 43, 27, 29, 3
2014/4/10, 113, 43, 27, 31, 4
2014/4/11, 107, 43, 23, 30, 6
2014/4/12, 103, 52, 9, 38, 36
2014/4/13, 137, 51, 24, 34, 23
2014/4/14, 118, 49, 40, 28, 4
2014/4/15, 107, 56, 37, 35, 4
2014/4/16, 132, 41, 19, 32, 4
2014/4/17, 101, 36, 13, 32, 9
2014/4/18, 92, 34, 12, 30, 5
2014/4/19, 87, 37, 5, 30, 30
2014/4/20, 101, 47, 15, 30, 9
2014/4/21, 109, 46, 19, 33, 11
2014/4/22, 115, 41, 19, 36, 5
2014/4/23, 102, 48, 35, 33, 3
2014/4/24, 124, 45, 28, 36, 3
2014/4/25, 121, 34, 22, 38, 5
2014/4/26, 96, 48, 67, 46, 12
2014/4/27, 116, 38, 32, 34, 5
2014/4/28, 97, 46, 41, 33, 4
2014/4/29, 117, 53, 41, 35, 4
2014/4/30, 137, 39, 33, 29, 3
2014/5/1, 110, 28, 30, 31, 4
2014/5/2, 78, 39, 40, 30, 4
2014/5/3, 95, 42, 39, 28, 3
2014/5/4, 107, 28, 20, 32, 3
2014/5/5, 84, 40, 28, 30, 3
2014/5/6, 100, 32, 35, 34, 3
2014/5/7, 88, 30, 17, 36, 3
2014/5/8, 86, 19, 21, 35, 3
2014/5/9, 63, 27, 18, 36, 4
2014/5/10, 72, 30, 7, 32, 4
2014/5/11, 74, 31, 9, 40, 8
2014/5/12, 81, 31, 5, 25, 11
2014/5/13, 85, 24, 7, 18, 5
2014/5/14, 65, 30, 10, 20, 5
2014/5/15, 70, 30, 5, 26, 6
2014/5/16, 76, 24, 8, 18, 3
2014/5/17, 68, 21, 8, 17, 5
2014/5/18, 65, 23, 9, 17, 5
2014/5/19, 64, 27, 7, 31, 9
2014/5/20, 72, 32, 10, 31, 11
2014/5/21, 87, 27, 10, 17, 5
2014/5/22, 68, 28, 7, 25, 5
2014/5/23, 74, 27, 7, 23, 4
2014/5/24, 73, 19, 12, 15, 4
2014/5/25, 61, 22, 10, 18, 13
2014/5/26, 67, 27, 18, 23, 9
2014/5/27, 73, 23, 6, 19, 8
2014/5/28, 68, 25, 6, 17, 7
2014/5/29, 70, 23, 12, 15, 7
2014/5/30, 68, 23, 12, 15, 8
2014/5/31, 69, 20, 16, 12, 7
2014/6/1, 64, 22, 13, 12, 6
2014/6/2, 65, 25, 7, 14, 6
2014/6/3, 68, 24, 10, 14, 8
2014/6/4, 65, 24, 7, 15, 6
2014/6/5, 65, 29, 7, 27, 12
2014/6/6, 77, 31, 7, 37, 16
2014/6/7, 83, 55, 101, 47, 19
2014/6/8, 130, 24, 25, 24, 3
2014/6/9, 75, 37, 27, 27, 3
2014/6/10, 94, 33, 27, 27, 3
2014/6/11, 81, 43, 38, 31, 4
2014/6/12, 100, 53, 50, 38, 5
2014/6/13, 120, 48, 73, 31, 4
2014/6/14, 115, 38, 35, 30, 10
2014/6/15, 106, 34, 25, 27, 7
2014/6/16, 97, 27, 13, 18, 4
2014/6/17, 69, 26, 12, 19, 5
2014/6/18, 69, 25, 9, 21, 7
2014/6/19, 69, 29, 10, 22, 3
2014/6/20, 73, 29, 11, 27, 3
2014/6/21, 75, 22, 7, 27, 8
2014/6/22, 68, 26, 4, 28, 8
2014/6/23, 74, , 4, 26, 4
2014/6/25, 78, 33, 10, 20, 8
2014/6/26, 76, 27, 12, 18, 7
2014/6/27, 71, 29, 10, 21, 8
2014/6/28, 76, 24, 7, 16, 4
2014/6/29, 67, 25, 9, 22, 3
2014/6/30, 65, 24, 11, 18, 4
2014/1/1, 158, 66, 18, 64, 9
2014/1/2, 151, 79, 11, 80, 23
2014/1/3, 155, 87, 39, 51, 17
2014/1/4, 172, 86, 45, 38, 16
2014/1/5, 169, 88, 46, 39, 12
2014/1/6, 169, 52, 27, 36, 7
2014/1/7, 103, 60, 7, 43, 10
2014/1/8, 119, 46, 14, 31, 8
2014/1/9, 116, 62, 16, 31, 8
2014/1/10, 141, 51, 22, 36, 7
2014/1/11, 112, 57, 40, 37, 10
2014/1/12, 130, 41, 14, 25, 7
2014/1/13, 95, 43, 22, 27, 7
2014/1/14, 108, 43, 22, 31, 7
2014/1/15, 102, 54, 29, 36, 7
2014/1/16, 104, 64, 23, 58, 18
2014/1/17, 125, 60, 35, 36, 11
2014/1/18, 141, 74, 40, 34, 10
2014/1/19, 158, 73, 34, 50, 12
2014/1/20, 160, 76, 37, 32, 14
2014/1/21, 151, 82, 31, 43, 16
2014/1/22, 156, 69, 33, 40, 9
2014/1/23, 140, 44, 23, 38, 6
2014/1/24, 89, 35, 17, 40, 6
2014/1/25, 75, 48, 32, 41, 8
2014/1/26, 103, 59, 36, 33, 6
2014/1/27, 121, 50, 24, 38, 7
2014/1/28, 97, 39, 19, 48, 6
2014/1/29, 84, 43, 14, 53, 15
2014/1/30, 101, 52, 27, 49, 11
2014/1/31, 134, 39, 22, 31, 6
2014/2/1, 96, 32, 21, 30, 15
2014/2/2, 87, 43, 15, 46, 36
2014/2/3, 108, 46, 25, 31, 10
2014/2/4, 108, 24, 22, 23, 5
2014/2/5, 67, 14, 16, 25, 5
2014/2/6, 55, 24, 9, 31, 12
2014/2/7, 73, 36, 5, 22, 7
2014/2/8, 96, 17, 16, 18, 4
2014/2/9, 51, 20, 12, 18, 4
2014/2/10, 71, 37, 8, 26, 6
2014/2/11, 105, 48, 12, 23, 4
2014/2/12, 125, 18, 11, 22, 4
2014/2/13, 62, 38, 18, 25, 6
2014/2/14, 107, 43, 14, 29, 5
2014/2/15, 109, 52, 24, 29, 6
2014/2/16, 118, 44, 14, 39, 6
2014/2/17, 109, 49, 3, 39, 13
2014/2/18, 109, 11, 14, 19, 4
2014/2/19, 38, 30, 16, 35, 6
2014/2/20, 66, 48, 27, 32, 6
2014/2/21, 94, 48, 36, 31, 6
2014/2/22, 99, 40, 33, 25, 5
2014/2/23, 89, 32, 25, 32, 4
2014/2/24, 71, 38, 22, 37, 4
2014/2/25, 88, 40, 14, 42, 13
2014/2/26, 100, 33, 15, 32, 4
2014/2/27, 86, 38, 28, 33, 3
2014/2/28, 89, 44, 18, 37, 4
2014/3/1, 96, 38, 16, 33, 6
2014/3/2, 97, 32, 29, 28, 3
2014/3/3, 77, 53, 28, 37, 6
2014/3/4, 116, 40, 16, 30, 4
2014/3/5, 102, 44, 31, 30, 3
2014/3/6, 96, 32, 20, 26, 3
2014/3/7, 78, 35, 18, 28, 2
2014/3/8, 87, 15, 6, 20, 3
2014/3/9, 48, 32, 23, 28, 3
2014/3/10, 82, 59, 30, 33, 5
2014/3/11, 138, 71, 15, 48, 7
2014/3/12, 152, 49, 15, 45, 10
2014/3/13, 113, 52, 27, 31, 5
2014/3/14, 124, 65, 23, 35, 6
2014/3/15, 147, 70, 29, 40, 9
