"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Chung Hom Kok Beach","06/09/2010","6"
"Deep Water Bay Beach","06/09/2010","27"
"Middle Bay Beach","06/09/2010","34"
"Repulse Bay Beach","06/09/2010","15"
"South Bay Beach","06/09/2010","3"
"St. Stephen's Beach","06/09/2010","8"
"Cafeteria Old Beach","06/09/2010","130"
"Ma Wan Tung Wan Beach","06/09/2010","6"
"Butterfly Beach","06/09/2010","65"
"Castle Peak Beach","06/09/2010","24"
"Golden Beach","06/09/2010","160"
"Kadoorie Beach","06/09/2010","130"
"Cafeteria New Beach","06/09/2010","48"
"Hung Shing Yeh Beach","06/09/2010","4"
"Big Wave Bay Beach","07/09/2010","5500"
"Hairpin Beach","07/09/2010","9"
"Rocky Bay Beach","07/09/2010","24"
"Stanley Main Beach","07/09/2010","1"
"Shek O Beach","07/09/2010","4"
"Tong Fuk Beach","07/09/2010","5"
"Lower Cheung Sha Beach","07/09/2010","43"
"Upper Cheung Sha Beach","07/09/2010","54"
"Lo So Shing Beach","07/09/2010","35"
"Pui O Beach","07/09/2010","71"
"Silver Mine Bay Beach","07/09/2010","85"
"Turtle Cove Beach","07/09/2010","10"
"Kiu Tsui Beach","08/09/2010","55"
"Kiu Tsui (New)","08/09/2010","1"
"Silverstrand Beach","08/09/2010","10"
"Trio Beach ","08/09/2010","230"
"Hap Mun Bay Beach","08/09/2010","5"
"Kwun Yam Beach","08/09/2010","6"
"Cheung Chau Tung Wan Beach ","08/09/2010","6"
"Clear Water Bay First Beach","08/09/2010","1"
"Clear Water Bay Second Beach","08/09/2010","1"
"Big Wave Bay Beach","08/09/2010","360"
"Tai Po Lung Mei Beach","09/09/2010","498"
"Anglers' Beach ","10/09/2010","295"
"Approach Beach","10/09/2010","344"
"Casam Beach","10/09/2010","410"
"Ting Kau Beach","10/09/2010","633"
"Hoi Mei Wan Beach","10/09/2010","450"
"Lido Beach","10/09/2010","180"
"Gemini Beaches","10/09/2010","410"
"Discovery Bay","13/09/2010","6"
"Clear Water Bay First Beach","13/09/2010","28"
"Clear Water Bay Second Beach","13/09/2010","34"
"Trio Beach ","13/09/2010","120"
"Kiu Tsui Beach","13/09/2010","100"
"Kiu Tsui (New)","13/09/2010","105"
"Silverstrand Beach","13/09/2010","95"
"Hap Mun Bay Beach","13/09/2010","29"
"Chung Hom Kok Beach","14/09/2010","3"
"Deep Water Bay Beach","14/09/2010","44"
"Middle Bay Beach","14/09/2010","900"
"Repulse Bay Beach","14/09/2010","1"
"South Bay Beach","14/09/2010","1"
"St. Stephen's Beach","14/09/2010","1"
"Cafeteria Old Beach","14/09/2010","22"
"Butterfly Beach","14/09/2010","110"
"Castle Peak Beach","14/09/2010","80"
"Golden Beach","14/09/2010","8"
"Kadoorie Beach","14/09/2010","90"
"Cafeteria New Beach","14/09/2010","5"
"Ma Wan Tung Wan Beach","14/09/2010","110"
"Big Wave Bay Beach","15/09/2010","390"
"Hairpin Beach","15/09/2010","11"
"Rocky Bay Beach","15/09/2010","170"
"Stanley Main Beach","15/09/2010","47"
"Shek O Beach","15/09/2010","28"
"Tong Fuk Beach","15/09/2010","20"
"Lower Cheung Sha Beach","15/09/2010","120"
"Upper Cheung Sha Beach","15/09/2010","2"
"Hung Shing Yeh Beach","15/09/2010","1"
"Pui O Beach","15/09/2010","8"
"Silver Mine Bay Beach","15/09/2010","270"
"Turtle Cove Beach","15/09/2010","1"
"Anglers' Beach ","17/09/2010","155"
"Approach Beach","17/09/2010","37"
"Casam Beach","17/09/2010","13"
"Gemini Beaches","17/09/2010","6"
"Hoi Mei Wan Beach","17/09/2010","9"
"Lido Beach","17/09/2010","18"
"Ting Kau Beach","17/09/2010","195"
"Clear Water Bay First Beach","18/09/2010","19"
"Clear Water Bay Second Beach","18/09/2010","160"
"Hap Mun Bay Beach","18/09/2010","1"
"Trio Beach ","18/09/2010","28"
"Kiu Tsui (New)","18/09/2010","1"
"Silverstrand Beach","18/09/2010","3"
"Kiu Tsui Beach","18/09/2010","3"
"Lower Cheung Sha Beach","19/09/2010","4"
"Upper Cheung Sha Beach","19/09/2010","5"
"Tong Fuk Beach","19/09/2010","18"
"Pui O Beach","19/09/2010","23"
"Silver Mine Bay Beach","19/09/2010","63"
"Lo So Shing Beach","19/09/2010","6"
"Chung Hom Kok Beach","20/09/2010","52"
"Deep Water Bay Beach","20/09/2010","27"
"Middle Bay Beach","20/09/2010","6"
"Repulse Bay Beach","20/09/2010","3"
"South Bay Beach","20/09/2010","6"
"Cheung Chau Tung Wan Beach ","20/09/2010","45"
"Big Wave Bay Beach","20/09/2010","3"
"Stanley Main Beach","20/09/2010","3"
"Shek O Beach","20/09/2010","18"
"Turtle Cove Beach","20/09/2010","2"
"Kwun Yam Beach","20/09/2010","2"
"St. Stephen's Beach","20/09/2010","52"
"Discovery Bay","24/09/2010","3"
"Tai Po Lung Mei Beach","24/09/2010","1917"
"Anglers' Beach ","24/09/2010","53"
"Approach Beach","24/09/2010","134"
"Ting Kau Beach","24/09/2010","163"
"Gemini Beaches","24/09/2010","60"
"Hoi Mei Wan Beach","24/09/2010","54"
"Lido Beach","24/09/2010","220"
"Casam Beach","24/09/2010","240"
"Big Wave Bay Beach","27/09/2010","130"
"Cafeteria Old Beach","27/09/2010","25"
"Rocky Bay Beach","27/09/2010","620"
"Stanley Main Beach","27/09/2010","1"
"Shek O Beach","27/09/2010","6"
"Turtle Cove Beach","27/09/2010","1"
"Clear Water Bay First Beach","27/09/2010","4"
"Clear Water Bay Second Beach","27/09/2010","3"
"Hap Mun Bay Beach","27/09/2010","1"
"Kiu Tsui Beach","27/09/2010","1"
"Kiu Tsui (New)","27/09/2010","7"
"Silverstrand Beach","27/09/2010","55"
"Trio Beach ","27/09/2010","2"
"Ma Wan Tung Wan Beach","27/09/2010","120"
"Butterfly Beach","27/09/2010","9"
"Castle Peak Beach","27/09/2010","110"
"Golden Beach","27/09/2010","14"
"Kadoorie Beach","27/09/2010","58"
"Cafeteria New Beach","27/09/2010","18"
"Hairpin Beach","27/09/2010","2"
"Tong Fuk Beach","28/09/2010","3"
"Cheung Chau Tung Wan Beach ","28/09/2010","1"
"Chung Hom Kok Beach","28/09/2010","5"
"Deep Water Bay Beach","28/09/2010","2"
"Middle Bay Beach","28/09/2010","1"
"Repulse Bay Beach","28/09/2010","2"
"Silver Mine Bay Beach","28/09/2010","38"
"St. Stephen's Beach","28/09/2010","1"
"Lower Cheung Sha Beach","28/09/2010","54"
"Upper Cheung Sha Beach","28/09/2010","2"
"Hung Shing Yeh Beach","28/09/2010","4"
"Kwun Yam Beach","28/09/2010","2"
"Pui O Beach","28/09/2010","16"
"South Bay Beach","28/09/2010","1"
"Lo So Shing Beach","29/09/2010","1"
"Anglers' Beach ","29/09/2010","110"
"Approach Beach","29/09/2010","83"
"Ting Kau Beach","29/09/2010","79"
"Gemini Beaches","29/09/2010","160"
"Hoi Mei Wan Beach","29/09/2010","120"
"Lido Beach","29/09/2010","67"
"Casam Beach","29/09/2010","80"
"Chung Hom Kok Beach","04/10/2010","27"
"Deep Water Bay Beach","04/10/2010","1"
"Cafeteria Old Beach","04/10/2010","32"
"Cafeteria New Beach","04/10/2010","15"
"Kadoorie Beach","04/10/2010","13"
"Golden Beach","04/10/2010","29"
"Castle Peak Beach","04/10/2010","120"
"Butterfly Beach","04/10/2010","4"
"Ma Wan Tung Wan Beach","04/10/2010","18"
"Hung Shing Yeh Beach","04/10/2010","1"
"Discovery Bay","04/10/2010","14"
"St. Stephen's Beach","04/10/2010","1"
"South Bay Beach","04/10/2010","4"
"Middle Bay Beach","04/10/2010","10"
"Repulse Bay Beach","04/10/2010","1"
"Kiu Tsui Beach","05/10/2010","520"
"Hap Mun Bay Beach","05/10/2010","1"
"Clear Water Bay Second Beach","05/10/2010","28"
"Clear Water Bay First Beach","05/10/2010","1"
"Tong Fuk Beach","05/10/2010","3"
"Trio Beach ","05/10/2010","1"
"Pui O Beach","05/10/2010","32"
"Upper Cheung Sha Beach","05/10/2010","1"
"Lower Cheung Sha Beach","05/10/2010","10"
"Silverstrand Beach","05/10/2010","9500"
"Kiu Tsui (New)","05/10/2010","1"
"Silver Mine Bay Beach","05/10/2010","770"
"Big Wave Bay Beach","06/10/2010","8"
"Cheung Chau Tung Wan Beach ","06/10/2010","48"
"Lo So Shing Beach","06/10/2010","1"
"Kwun Yam Beach","06/10/2010","3"
"Turtle Cove Beach","06/10/2010","1"
"Shek O Beach","06/10/2010","8"
"Stanley Main Beach","06/10/2010","5"
"Silverstrand Beach","07/10/2010","120"
"Tai Po Lung Mei Beach","08/10/2010","85"
"Big Wave Bay Beach","09/10/2010","42"
"Hairpin Beach","09/10/2010","26"
"Rocky Bay Beach","09/10/2010","2"
"Stanley Main Beach","09/10/2010","7"
"Shek O Beach","09/10/2010","4"
"Turtle Cove Beach","09/10/2010","1"
"Approach Beach","10/10/2010","1020"
"Anglers' Beach ","10/10/2010","1196"
"Casam Beach","10/10/2010","310"
"Ting Kau Beach","10/10/2010","729"
"Lido Beach","10/10/2010","150"
"Hoi Mei Wan Beach","10/10/2010","380"
"Gemini Beaches","10/10/2010","5000"
"Silverstrand Beach","11/10/2010","90"
"Kiu Tsui (New)","11/10/2010","21"
"Clear Water Bay First Beach","11/10/2010","53"
"Clear Water Bay Second Beach","11/10/2010","41"
"Hap Mun Bay Beach","11/10/2010","1"
"Kiu Tsui Beach","11/10/2010","4"
"Trio Beach ","11/10/2010","12"
"Ma Wan Tung Wan Beach","12/10/2010","4"
"Butterfly Beach","12/10/2010","8"
"Castle Peak Beach","12/10/2010","75"
"Golden Beach","12/10/2010","22"
"Kadoorie Beach","12/10/2010","15"
"Cafeteria New Beach","12/10/2010","46"
"Cafeteria Old Beach","12/10/2010","100"
"Chung Hom Kok Beach","12/10/2010","8"
"Deep Water Bay Beach","12/10/2010","7"
"Middle Bay Beach","12/10/2010","11"
"Repulse Bay Beach","12/10/2010","1"
"South Bay Beach","12/10/2010","4"
"St. Stephen's Beach","12/10/2010","1"
"Discovery Bay","12/10/2010","4"
"Hung Shing Yeh Beach","12/10/2010","1"
"Lower Cheung Sha Beach","13/10/2010","5"
"Upper Cheung Sha Beach","13/10/2010","1"
"Tong Fuk Beach","13/10/2010","9"
"Silver Mine Bay Beach","13/10/2010","81"
"Pui O Beach","13/10/2010","2"
"Anglers' Beach ","14/10/2010","144"
"Approach Beach","14/10/2010","6"
"Casam Beach","14/10/2010","8"
"Ting Kau Beach","14/10/2010","7"
"Hoi Mei Wan Beach","14/10/2010","93"
"Lido Beach","14/10/2010","7"
"Gemini Beaches","14/10/2010","110"
"Big Wave Bay Beach","18/10/2010","110"
"Hairpin Beach","18/10/2010","3"
"Rocky Bay Beach","18/10/2010","90"
"Stanley Main Beach","18/10/2010","8"
"Cheung Chau Tung Wan Beach ","18/10/2010","12"
"Turtle Cove Beach","18/10/2010","1"
"Kwun Yam Beach","18/10/2010","2"
"Lo So Shing Beach","18/10/2010","4"
"Shek O Beach","18/10/2010","11"
"Chung Hom Kok Beach","19/10/2010","3"
"Deep Water Bay Beach","19/10/2010","11"
"Middle Bay Beach","19/10/2010","5"
"Repulse Bay Beach","19/10/2010","33"
"South Bay Beach","19/10/2010","1"
"St. Stephen's Beach","19/10/2010","7"
"Cafeteria Old Beach","19/10/2010","10"
"Ma Wan Tung Wan Beach","19/10/2010","12"
"Butterfly Beach","19/10/2010","25"
"Castle Peak Beach","19/10/2010","75"
"Golden Beach","19/10/2010","10"
"Kadoorie Beach","19/10/2010","16"
"Cafeteria New Beach","19/10/2010","4"
"Discovery Bay","19/10/2010","3"
"Lower Cheung Sha Beach","20/10/2010","1"
"Ting Kau Beach","20/10/2010","45"
"Pui O Beach","20/10/2010","2"
"Silver Mine Bay Beach","20/10/2010","5"
"Tong Fuk Beach","20/10/2010","1"
"Clear Water Bay First Beach","20/10/2010","1"
"Clear Water Bay Second Beach","20/10/2010","80"
"Hap Mun Bay Beach","20/10/2010","2"
"Kiu Tsui Beach","20/10/2010","160"
"Kiu Tsui (New)","20/10/2010","5"
"Silverstrand Beach","20/10/2010","3"
"Trio Beach ","20/10/2010","1"
"Anglers' Beach ","20/10/2010","50"
"Approach Beach","20/10/2010","40"
"Casam Beach","20/10/2010","19"
"Gemini Beaches","20/10/2010","210"
"Hoi Mei Wan Beach","20/10/2010","6"
"Lido Beach","20/10/2010","55"
"Upper Cheung Sha Beach","20/10/2010","2"
"Hap Mun Bay Beach","25/10/2010","1"
"Kiu Tsui Beach","25/10/2010","3"
"Kiu Tsui (New)","25/10/2010","1"
"Clear Water Bay Second Beach","25/10/2010","1"
"Trio Beach ","25/10/2010","1"
"Hung Shing Yeh Beach","25/10/2010","1"
"Clear Water Bay First Beach","25/10/2010","1"
"Silverstrand Beach","25/10/2010","350"
"Big Wave Bay Beach","26/10/2010","22"
"Hairpin Beach","26/10/2010","1000"
"Rocky Bay Beach","26/10/2010","13"
"Stanley Main Beach","26/10/2010","872"
"Shek O Beach","26/10/2010","50"
"Turtle Cove Beach","26/10/2010","940"
"Tai Po Lung Mei Beach","26/10/2010","202"
"Upper Cheung Sha Beach","26/10/2010","1"
"Kwun Yam Beach","26/10/2010","370"
"Pui O Beach","26/10/2010","6"
"Silver Mine Bay Beach","26/10/2010","17"
"Tong Fuk Beach","26/10/2010","1"
"Cheung Chau Tung Wan Beach ","26/10/2010","5"
"Lower Cheung Sha Beach","26/10/2010","2"
"Chung Hom Kok Beach","27/10/2010","38"
"Deep Water Bay Beach","27/10/2010","19"
"Middle Bay Beach","27/10/2010","1"
"Repulse Bay Beach","27/10/2010","2"
"South Bay Beach","27/10/2010","9"
"St. Stephen's Beach","27/10/2010","2"
"Cafeteria Old Beach","27/10/2010","17"
"Ma Wan Tung Wan Beach","27/10/2010","10"
"Butterfly Beach","27/10/2010","11"
"Castle Peak Beach","27/10/2010","160"
"Golden Beach","27/10/2010","15"
"Kadoorie Beach","27/10/2010","13"
"Cafeteria New Beach","27/10/2010","17"
"Lo So Shing Beach","27/10/2010","4"
"Anglers' Beach ","28/10/2010","8"
"Approach Beach","28/10/2010","11"
"Casam Beach","28/10/2010","13"
"Ting Kau Beach","28/10/2010","7"
"Hoi Mei Wan Beach","28/10/2010","6"
"Lido Beach","28/10/2010","2"
"Gemini Beaches","28/10/2010","13"
"Tai Po Lung Mei Beach","29/10/2010","263"
"Golden Beach","01/11/2010","1"
"Silverstrand Beach","02/11/2010","11"
"Trio Beach ","02/11/2010","1"
"Kiu Tsui (New)","02/11/2010","1"
"Kiu Tsui Beach","02/11/2010","1"
"Hap Mun Bay Beach","02/11/2010","1"
"Clear Water Bay Second Beach","02/11/2010","4"
"Clear Water Bay First Beach","02/11/2010","1"
"Middle Bay Beach","03/11/2010","1"
"Deep Water Bay Beach","03/11/2010","1"
"Repulse Bay Beach","03/11/2010","1"
"Stanley Main Beach","03/11/2010","1"
"Big Wave Bay Beach","03/11/2010","2"
"Discovery Bay","04/11/2010","5"
"Anglers' Beach ","05/11/2010","849"
"Approach Beach","05/11/2010","210"
"Casam Beach","05/11/2010","230"
"Gemini Beaches","05/11/2010","1100"
"Lido Beach","05/11/2010","280"
"Hoi Mei Wan Beach","05/11/2010","1000"
"Ting Kau Beach","05/11/2010","286"
"Cafeteria New Beach","08/11/2010","99"
"Kadoorie Beach","08/11/2010","160"
"Golden Beach","08/11/2010","140"
"Castle Peak Beach","08/11/2010","59"
"Butterfly Beach","08/11/2010","25"
"Ma Wan Tung Wan Beach","08/11/2010","12"
"Silverstrand Beach","08/11/2010","4"
"Clear Water Bay Second Beach","08/11/2010","83"
"Cafeteria Old Beach","08/11/2010","150"
"Big Wave Bay Beach","09/11/2010","10"
"Hairpin Beach","09/11/2010","1"
"Rocky Bay Beach","09/11/2010","10"
"Stanley Main Beach","09/11/2010","1"
"Shek O Beach","09/11/2010","11"
"Turtle Cove Beach","09/11/2010","4"
"Hung Shing Yeh Beach","09/11/2010","1"
"Chung Hom Kok Beach","10/11/2010","10"
"Deep Water Bay Beach","10/11/2010","4"
"Middle Bay Beach","10/11/2010","9"
"Repulse Bay Beach","10/11/2010","1"
"South Bay Beach","10/11/2010","4"
"St. Stephen's Beach","10/11/2010","3"
"Anglers' Beach ","11/11/2010","34"
"Approach Beach","11/11/2010","45"
"Ting Kau Beach","11/11/2010","17"
"Lido Beach","11/11/2010","42"
"Hoi Mei Wan Beach","11/11/2010","39"
"Gemini Beaches","11/11/2010","90"
"Casam Beach","11/11/2010","53"
"Tai Po Lung Mei Beach","12/11/2010","3291"
"Clear Water Bay Second Beach","15/11/2010","3"
"Silverstrand Beach","15/11/2010","2"
"Upper Cheung Sha Beach","16/11/2010","2"
"Lower Cheung Sha Beach","16/11/2010","1"
"Pui O Beach","16/11/2010","3"
"Golden Beach","16/11/2010","1"
"Tong Fuk Beach","16/11/2010","5"
"Silver Mine Bay Beach","16/11/2010","1"
"Deep Water Bay Beach","17/11/2010","1"
"Middle Bay Beach","17/11/2010","1"
"Repulse Bay Beach","17/11/2010","1"
"Big Wave Bay Beach","17/11/2010","1"
"Stanley Main Beach","17/11/2010","1"
"Approach Beach","18/11/2010","81"
"Anglers' Beach ","18/11/2010","11"
"Casam Beach","18/11/2010","44"
"Gemini Beaches","18/11/2010","23"
"Hoi Mei Wan Beach","18/11/2010","48"
"Lido Beach","18/11/2010","33"
"Ting Kau Beach","18/11/2010","45"
"Kwun Yam Beach","19/11/2010","17"
"Cheung Chau Tung Wan Beach ","19/11/2010","10"
"Clear Water Bay Second Beach","22/11/2010","1"
"Silverstrand Beach","22/11/2010","74"
"Golden Beach","23/11/2010","24"
"Middle Bay Beach","24/11/2010","1"
"Deep Water Bay Beach","24/11/2010","1"
"Repulse Bay Beach","24/11/2010","1"
"Lo So Shing Beach","24/11/2010","1"
"Stanley Main Beach","24/11/2010","63"
"Big Wave Bay Beach","24/11/2010","2"
"Anglers' Beach ","26/11/2010","67"
"Approach Beach","26/11/2010","19"
"Casam Beach","26/11/2010","9"
"Gemini Beaches","26/11/2010","73"
"Hoi Mei Wan Beach","26/11/2010","90"
"Lido Beach","26/11/2010","34"
"Ting Kau Beach","26/11/2010","18"
"Golden Beach","29/11/2010","1"
"Deep Water Bay Beach","29/11/2010","1"
"Clear Water Bay Second Beach","30/11/2010","2"
"Silverstrand Beach","30/11/2010","6"
"Lower Cheung Sha Beach","01/12/2010","1"
"Upper Cheung Sha Beach","01/12/2010","1"
"Pui O Beach","01/12/2010","1"
"Silver Mine Bay Beach","01/12/2010","1"
"Tong Fuk Beach","01/12/2010","1"
"Turtle Cove Beach","02/12/2010","1"
"Shek O Beach","02/12/2010","1"
"Stanley Main Beach","02/12/2010","1"
"Rocky Bay Beach","02/12/2010","1"
"Hairpin Beach","02/12/2010","1"
"Big Wave Bay Beach","02/12/2010","1"
"Hung Shing Yeh Beach","02/12/2010","1"
"Cheung Chau Tung Wan Beach ","03/12/2010","12"
"Kwun Yam Beach","03/12/2010","2"
"Golden Beach","06/12/2010","48"
"Deep Water Bay Beach","06/12/2010","5"
"Kiu Tsui (New)","07/12/2010","1"
"Silverstrand Beach","07/12/2010","23"
"Kiu Tsui Beach","07/12/2010","1"
"Hap Mun Bay Beach","07/12/2010","2"
"Trio Beach ","07/12/2010","2"
"Clear Water Bay First Beach","07/12/2010","1"
"Clear Water Bay Second Beach","07/12/2010","1"
"Hoi Mei Wan Beach","10/12/2010","37"
"Gemini Beaches","10/12/2010","23"
"Casam Beach","10/12/2010","11"
"Approach Beach","10/12/2010","16"
"Anglers' Beach ","10/12/2010","24"
"Discovery Bay","10/12/2010","65"
"Lido Beach","10/12/2010","6"
"Ting Kau Beach","10/12/2010","30"
"Cafeteria New Beach","13/12/2010","5"
"Kadoorie Beach","13/12/2010","3"
"Golden Beach","13/12/2010","2"
"Castle Peak Beach","13/12/2010","29"
"Butterfly Beach","13/12/2010","9"
"Ma Wan Tung Wan Beach","13/12/2010","10"
"Cafeteria Old Beach","13/12/2010","2"
"St. Stephen's Beach","14/12/2010","1"
"South Bay Beach","14/12/2010","31"
"Repulse Bay Beach","14/12/2010","1"
"Middle Bay Beach","14/12/2010","16"
"Deep Water Bay Beach","14/12/2010","1"
"Chung Hom Kok Beach","14/12/2010","32"
"Lo So Shing Beach","14/12/2010","1"
"Clear Water Bay Second Beach","15/12/2010","13"
"Anglers' Beach ","16/12/2010","399"
"Approach Beach","16/12/2010","837"
"Casam Beach","16/12/2010","460"
"Gemini Beaches","16/12/2010","530"
"Silverstrand Beach","16/12/2010","18"
"Hoi Mei Wan Beach","16/12/2010","390"
"Ting Kau Beach","16/12/2010","631"
"Lido Beach","16/12/2010","320"
"Tai Po Lung Mei Beach","17/12/2010","7"
"Clear Water Bay Second Beach","20/12/2010","2"
"Golden Beach","20/12/2010","38"
"Silverstrand Beach","20/12/2010","1"
"Deep Water Bay Beach","21/12/2010","3"
"Lido Beach","23/12/2010","64"
"Ting Kau Beach","23/12/2010","66"
"Anglers' Beach ","23/12/2010","600"
"Approach Beach","23/12/2010","101"
"Casam Beach","23/12/2010","43"
"Gemini Beaches","23/12/2010","700"
"Hoi Mei Wan Beach","23/12/2010","600"
"Golden Beach","28/12/2010","3"
"Deep Water Bay Beach","28/12/2010","9"
"Anglers' Beach ","29/12/2010","10"
"Ting Kau Beach","29/12/2010","12"
"Casam Beach","29/12/2010","12"
"Gemini Beaches","29/12/2010","11"
"Hoi Mei Wan Beach","29/12/2010","3"
"Lido Beach","29/12/2010","13"
"Silverstrand Beach","29/12/2010","17"
"Clear Water Bay Second Beach","29/12/2010","2"
"Approach Beach","29/12/2010","10"
