"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Ting Kau Beach","18/09/2006","247"
"Ma Wan Tung Wan Beach","18/09/2006","18"
"Big Wave Bay Beach","19/09/2006","14"
"Cheung Chau Tung Wan Beach ","19/09/2006","17"
"Deep Water Bay Beach","19/09/2006","3"
"Hap Mun Bay Beach","19/09/2006","1"
"Kiu Tsui Beach","19/09/2006","11"
"Kwun Yam Beach","19/09/2006","18"
"Tai Po Lung Mei Beach","19/09/2006","160"
"Middle Bay Beach","19/09/2006","5"
"Repulse Bay Beach","19/09/2006","4"
"South Bay Beach","19/09/2006","1"
"Stanley Main Beach","19/09/2006","60"
"Shek O Beach","19/09/2006","110"
"St. Stephen's Beach","19/09/2006","90"
"Turtle Cove Beach","19/09/2006","1"
"Trio Beach ","19/09/2006","1"
"Chung Hom Kok Beach","19/09/2006","1"
"Lower Cheung Sha Beach","20/09/2006","8"
"Upper Cheung Sha Beach","20/09/2006","1"
"Tong Fuk Beach","20/09/2006","4"
"Pui O Beach","20/09/2006","1"
"Silver Mine Bay Beach","20/09/2006","140"
"Discovery Bay","20/09/2006","15"
"Clear Water Bay Second Beach","21/09/2006","20"
"Clear Water Bay First Beach","21/09/2006","13"
"Chung Hom Kok Beach","22/09/2006","13"
"Deep Water Bay Beach","22/09/2006","1"
"Lo So Shing Beach","22/09/2006","1"
"St. Stephen's Beach","22/09/2006","1"
"Repulse Bay Beach","22/09/2006","1"
"South Bay Beach","22/09/2006","2"
"Middle Bay Beach","22/09/2006","90"
"Big Wave Bay Beach","23/09/2006","16"
"Lower Cheung Sha Beach","23/09/2006","21"
"Upper Cheung Sha Beach","23/09/2006","2"
"Hairpin Beach","23/09/2006","16"
"Pui O Beach","23/09/2006","7"
"Tong Fuk Beach","23/09/2006","1"
"Silver Mine Bay Beach","23/09/2006","350"
"Stanley Main Beach","23/09/2006","35"
"Shek O Beach","23/09/2006","26"
"Silverstrand Beach","23/09/2006","100"
"Turtle Cove Beach","23/09/2006","27"
"Rocky Bay Beach","23/09/2006","1"
"Anglers' Beach ","24/09/2006","624"
"Approach Beach","24/09/2006","444"
"Butterfly Beach","24/09/2006","53"
"Casam Beach","24/09/2006","270"
"Castle Peak Beach","24/09/2006","24"
"Gemini Beaches","24/09/2006","2400"
"Ma Wan Tung Wan Beach","24/09/2006","140"
"Hung Shing Yeh Beach","24/09/2006","5"
"Kadoorie Beach","24/09/2006","67"
"Lido Beach","24/09/2006","540"
"Cafeteria Old Beach","24/09/2006","130"
"Ting Kau Beach","24/09/2006","377"
"Hoi Mei Wan Beach","24/09/2006","240"
"Golden Beach","25/09/2006","12"
"Hap Mun Bay Beach","25/09/2006","1"
"Trio Beach ","25/09/2006","2"
"Cafeteria New Beach","25/09/2006","11"
"Kiu Tsui Beach","25/09/2006","4"
"Tai Po Lung Mei Beach","26/09/2006","14"
"Discovery Bay","27/09/2006","5"
"Cheung Chau Tung Wan Beach ","27/09/2006","18"
"Kwun Yam Beach","27/09/2006","1"
"Lower Cheung Sha Beach","28/09/2006","1"
"Upper Cheung Sha Beach","28/09/2006","1"
"Clear Water Bay First Beach","28/09/2006","49"
"Clear Water Bay Second Beach","28/09/2006","4"
"Hap Mun Bay Beach","28/09/2006","1"
"Trio Beach ","28/09/2006","1"
"Pui O Beach","28/09/2006","11"
"Silver Mine Bay Beach","28/09/2006","53"
"Silverstrand Beach","28/09/2006","53"
"Tong Fuk Beach","28/09/2006","1"
"Kiu Tsui Beach","28/09/2006","4"
"Anglers' Beach ","03/10/2006","138"
"Ma Wan Tung Wan Beach","03/10/2006","58"
"Butterfly Beach","03/10/2006","6"
"Casam Beach","03/10/2006","170"
"Castle Peak Beach","03/10/2006","43"
"Golden Beach","03/10/2006","6"
"Gemini Beaches","03/10/2006","92"
"Hoi Mei Wan Beach","03/10/2006","170"
"Hung Shing Yeh Beach","03/10/2006","1"
"Kadoorie Beach","03/10/2006","23"
"Lido Beach","03/10/2006","90"
"Cafeteria New Beach","03/10/2006","14"
"Cafeteria Old Beach","03/10/2006","13"
"Ting Kau Beach","03/10/2006","252"
"Approach Beach","03/10/2006","490"
"Big Wave Bay Beach","04/10/2006","10"
"Chung Hom Kok Beach","04/10/2006","1"
"Deep Water Bay Beach","04/10/2006","1"
"Hairpin Beach","04/10/2006","1"
"Lo So Shing Beach","04/10/2006","1"
"Middle Bay Beach","04/10/2006","2"
"Turtle Cove Beach","04/10/2006","1"
"Rocky Bay Beach","04/10/2006","18"
"South Bay Beach","04/10/2006","1"
"Stanley Main Beach","04/10/2006","12"
"Shek O Beach","04/10/2006","5"
"St. Stephen's Beach","04/10/2006","5"
"Repulse Bay Beach","04/10/2006","3"
"Tai Po Lung Mei Beach","05/10/2006","196"
"Anglers' Beach ","09/10/2006","4250"
"Ma Wan Tung Wan Beach","09/10/2006","460"
"Butterfly Beach","09/10/2006","430"
"Casam Beach","09/10/2006","1100"
"Castle Peak Beach","09/10/2006","290"
"Discovery Bay","09/10/2006","9"
"Golden Beach","09/10/2006","530"
"Gemini Beaches","09/10/2006","4600"
"Hoi Mei Wan Beach","09/10/2006","4400"
"Kadoorie Beach","09/10/2006","360"
"Kwun Yam Beach","09/10/2006","34"
"Lido Beach","09/10/2006","1200"
"Cafeteria New Beach","09/10/2006","490"
"Cafeteria Old Beach","09/10/2006","380"
"Ting Kau Beach","09/10/2006","1182"
"Cheung Chau Tung Wan Beach ","09/10/2006","26"
"Approach Beach","09/10/2006","1497"
"Lower Cheung Sha Beach","10/10/2006","18"
"Upper Cheung Sha Beach","10/10/2006","1"
"Clear Water Bay First Beach","10/10/2006","2"
"Clear Water Bay Second Beach","10/10/2006","3"
"Hap Mun Bay Beach","10/10/2006","1"
"Trio Beach ","10/10/2006","1"
"Pui O Beach","10/10/2006","24"
"Silver Mine Bay Beach","10/10/2006","6"
"Silverstrand Beach","10/10/2006","8"
"Tong Fuk Beach","10/10/2006","1"
"Kiu Tsui Beach","10/10/2006","1"
"Shek O Beach","11/10/2006","4"
"St. Stephen's Beach","11/10/2006","7"
"Turtle Cove Beach","11/10/2006","1"
"Big Wave Bay Beach","11/10/2006","30"
"Stanley Main Beach","11/10/2006","3"
"Deep Water Bay Beach","11/10/2006","1"
"Middle Bay Beach","11/10/2006","4"
"Repulse Bay Beach","11/10/2006","3"
"South Bay Beach","11/10/2006","21"
"Chung Hom Kok Beach","11/10/2006","4"
"Lo So Shing Beach","12/10/2006","1"
"Tai Po Lung Mei Beach","12/10/2006","147"
"Butterfly Beach","13/10/2006","80"
"Castle Peak Beach","13/10/2006","110"
"Lower Cheung Sha Beach","13/10/2006","4"
"Upper Cheung Sha Beach","13/10/2006","1"
"Golden Beach","13/10/2006","38"
"Hung Shing Yeh Beach","13/10/2006","1"
"Kadoorie Beach","13/10/2006","35"
"Cafeteria New Beach","13/10/2006","56"
"Cafeteria Old Beach","13/10/2006","36"
"Pui O Beach","13/10/2006","71"
"Silver Mine Bay Beach","13/10/2006","18"
"Tong Fuk Beach","13/10/2006","1"
"Anglers' Beach ","16/10/2006","139"
"Approach Beach","16/10/2006","269"
"Casam Beach","16/10/2006","220"
"Discovery Bay","16/10/2006","40"
"Ma Wan Tung Wan Beach","16/10/2006","20"
"Hoi Mei Wan Beach","16/10/2006","140"
"Lido Beach","16/10/2006","280"
"Ting Kau Beach","16/10/2006","440"
"Gemini Beaches","16/10/2006","190"
"Big Wave Bay Beach","17/10/2006","42"
"Chung Hom Kok Beach","17/10/2006","1"
"Deep Water Bay Beach","17/10/2006","2"
"Hairpin Beach","17/10/2006","5"
"Kwun Yam Beach","17/10/2006","1"
"Middle Bay Beach","17/10/2006","3"
"Cheung Chau Tung Wan Beach ","17/10/2006","14"
"Rocky Bay Beach","17/10/2006","7"
"South Bay Beach","17/10/2006","2"
"Stanley Main Beach","17/10/2006","2"
"Shek O Beach","17/10/2006","39"
"St. Stephen's Beach","17/10/2006","3"
"Turtle Cove Beach","17/10/2006","5"
"Repulse Bay Beach","17/10/2006","1"
"Clear Water Bay First Beach","18/10/2006","5"
"Clear Water Bay Second Beach","18/10/2006","10"
"Trio Beach ","18/10/2006","1"
"Kiu Tsui Beach","18/10/2006","2"
"Silverstrand Beach","18/10/2006","22"
"Hap Mun Bay Beach","18/10/2006","1"
"Anglers' Beach ","19/10/2006","358"
"Approach Beach","19/10/2006","332"
"Casam Beach","19/10/2006","360"
"Ma Wan Tung Wan Beach","19/10/2006","11"
"Hoi Mei Wan Beach","19/10/2006","58"
"Lido Beach","19/10/2006","500"
"Ting Kau Beach","19/10/2006","400"
"Gemini Beaches","19/10/2006","470"
"Tai Po Lung Mei Beach","20/10/2006","186"
"Rocky Bay Beach","23/10/2006","4"
"Stanley Main Beach","23/10/2006","2"
"Shek O Beach","23/10/2006","3"
"Turtle Cove Beach","23/10/2006","1"
"Butterfly Beach","23/10/2006","53"
"Big Wave Bay Beach","23/10/2006","6"
"Cafeteria Old Beach","23/10/2006","200"
"Golden Beach","23/10/2006","130"
"Hairpin Beach","23/10/2006","1"
"Kadoorie Beach","23/10/2006","170"
"Lo So Shing Beach","23/10/2006","2"
"Cafeteria New Beach","23/10/2006","150"
"Castle Peak Beach","23/10/2006","150"
"Chung Hom Kok Beach","24/10/2006","31"
"Deep Water Bay Beach","24/10/2006","1"
"Hung Shing Yeh Beach","24/10/2006","37"
"Kwun Yam Beach","24/10/2006","4"
"Cheung Chau Tung Wan Beach ","24/10/2006","95"
"Repulse Bay Beach","24/10/2006","3"
"South Bay Beach","24/10/2006","3"
"St. Stephen's Beach","24/10/2006","160"
"Middle Bay Beach","24/10/2006","7"
"Lower Cheung Sha Beach","25/10/2006","7"
"Upper Cheung Sha Beach","25/10/2006","14"
"Clear Water Bay First Beach","25/10/2006","13"
"Clear Water Bay Second Beach","25/10/2006","6"
"Discovery Bay","25/10/2006","19"
"Trio Beach ","25/10/2006","9"
"Kiu Tsui Beach","25/10/2006","100"
"Pui O Beach","25/10/2006","13"
"Silver Mine Bay Beach","25/10/2006","260"
"Silverstrand Beach","25/10/2006","1600"
"Tong Fuk Beach","25/10/2006","4"
"Hap Mun Bay Beach","25/10/2006","1"
"Silverstrand Beach","28/10/2006","14"
"Deep Water Bay Beach","01/11/2006","1"
"Clear Water Bay Second Beach","01/11/2006","22"
"Big Wave Bay Beach","01/11/2006","3"
"Golden Beach","01/11/2006","26"
"Middle Bay Beach","01/11/2006","13"
"Repulse Bay Beach","01/11/2006","1"
"Stanley Main Beach","01/11/2006","10"
"Big Wave Bay Beach","06/11/2006","1"
"Deep Water Bay Beach","06/11/2006","1"
"Middle Bay Beach","06/11/2006","1"
"Repulse Bay Beach","06/11/2006","1"
"Stanley Main Beach","06/11/2006","1"
"Clear Water Bay Second Beach","07/11/2006","1"
"Silverstrand Beach","07/11/2006","10"
"Golden Beach","08/11/2006","100"
"Discovery Bay","09/11/2006","9"
"Kiu Tsui Beach","10/11/2006","1"
"Hung Shing Yeh Beach","10/11/2006","2"
"Hap Mun Bay Beach","10/11/2006","1"
"Trio Beach ","10/11/2006","4"
"Chung Hom Kok Beach","13/11/2006","1"
"Deep Water Bay Beach","13/11/2006","1"
"Middle Bay Beach","13/11/2006","24"
"Repulse Bay Beach","13/11/2006","4"
"South Bay Beach","13/11/2006","3"
"St. Stephen's Beach","13/11/2006","1"
"Hairpin Beach","14/11/2006","1"
"Clear Water Bay Second Beach","14/11/2006","3"
"Big Wave Bay Beach","14/11/2006","12"
"Rocky Bay Beach","14/11/2006","1"
"Turtle Cove Beach","14/11/2006","1"
"Silverstrand Beach","14/11/2006","8"
"Shek O Beach","14/11/2006","11"
"Stanley Main Beach","14/11/2006","1"
"Butterfly Beach","15/11/2006","14"
"Castle Peak Beach","15/11/2006","300"
"Golden Beach","15/11/2006","18"
"Kadoorie Beach","15/11/2006","30"
"Cafeteria New Beach","15/11/2006","120"
"Cafeteria Old Beach","15/11/2006","33"
"Lower Cheung Sha Beach","16/11/2006","9"
"Upper Cheung Sha Beach","16/11/2006","3"
"Pui O Beach","16/11/2006","3"
"Silver Mine Bay Beach","16/11/2006","2600"
"Tong Fuk Beach","16/11/2006","1"
"Kwun Yam Beach","17/11/2006","5"
"Cheung Chau Tung Wan Beach ","17/11/2006","490"
"Silverstrand Beach","20/11/2006","14"
"Silver Mine Bay Beach","20/11/2006","6"
"Clear Water Bay Second Beach","20/11/2006","2"
"Clear Water Bay First Beach","20/11/2006","1"
"Ting Kau Beach","21/11/2006","554"
"Lido Beach","21/11/2006","280"
"Hoi Mei Wan Beach","21/11/2006","350"
"Gemini Beaches","21/11/2006","8000"
"Golden Beach","21/11/2006","180"
"Ma Wan Tung Wan Beach","21/11/2006","230"
"Approach Beach","21/11/2006","1794"
"Anglers' Beach ","21/11/2006","5265"
"Casam Beach","21/11/2006","330"
"Stanley Main Beach","22/11/2006","200"
"Big Wave Bay Beach","22/11/2006","760"
"Deep Water Bay Beach","22/11/2006","16"
"Middle Bay Beach","22/11/2006","170"
"Repulse Bay Beach","22/11/2006","18"
"Tai Po Lung Mei Beach","23/11/2006","745"
"Lo So Shing Beach","23/11/2006","14"
"Golden Beach","27/11/2006","86"
"Deep Water Bay Beach","28/11/2006","1"
"Clear Water Bay Second Beach","29/11/2006","9"
"Silverstrand Beach","29/11/2006","44"
"Repulse Bay Beach","04/12/2006","20"
"South Bay Beach","04/12/2006","2"
"Middle Bay Beach","04/12/2006","15"
"Deep Water Bay Beach","04/12/2006","22"
"Chung Hom Kok Beach","04/12/2006","5"
"St. Stephen's Beach","04/12/2006","43"
"Clear Water Bay Second Beach","05/12/2006","7"
"Silverstrand Beach","05/12/2006","230"
"Castle Peak Beach","06/12/2006","110"
"Butterfly Beach","06/12/2006","18"
"Golden Beach","06/12/2006","23"
"Cafeteria Old Beach","06/12/2006","28"
"Cafeteria New Beach","06/12/2006","18"
"Kadoorie Beach","06/12/2006","68"
"Tai Po Lung Mei Beach","07/12/2006","336"
"Hap Mun Bay Beach","08/12/2006","3"
"Kiu Tsui Beach","08/12/2006","1"
"Trio Beach ","08/12/2006","3"
"Deep Water Bay Beach","11/12/2006","1"
"Clear Water Bay Second Beach","11/12/2006","1"
"Clear Water Bay First Beach","11/12/2006","4"
"Silverstrand Beach","11/12/2006","560"
"Gemini Beaches","12/12/2006","150"
"Golden Beach","12/12/2006","3"
"Casam Beach","12/12/2006","75"
"Approach Beach","12/12/2006","169"
"Anglers' Beach ","12/12/2006","212"
"Hoi Mei Wan Beach","12/12/2006","190"
"Ma Wan Tung Wan Beach","12/12/2006","95"
"Ting Kau Beach","12/12/2006","160"
"Lido Beach","12/12/2006","79"
"Hung Shing Yeh Beach","13/12/2006","1"
"Upper Cheung Sha Beach","14/12/2006","6"
"Lower Cheung Sha Beach","14/12/2006","2"
"Kwun Yam Beach","14/12/2006","6"
"Pui O Beach","14/12/2006","56"
"Silver Mine Bay Beach","14/12/2006","2"
"Tong Fuk Beach","14/12/2006","2"
"Cheung Chau Tung Wan Beach ","14/12/2006","28"
"Rocky Bay Beach","15/12/2006","13"
"Hairpin Beach","15/12/2006","200"
"Big Wave Bay Beach","15/12/2006","5"
"Stanley Main Beach","15/12/2006","26"
"Turtle Cove Beach","15/12/2006","2"
"Shek O Beach","15/12/2006","7"
"Lo So Shing Beach","18/12/2006","64"
"Deep Water Bay Beach","18/12/2006","13"
"Discovery Bay","19/12/2006","13"
"Clear Water Bay Second Beach","19/12/2006","1"
"Silverstrand Beach","19/12/2006","54"
"Golden Beach","20/12/2006","10"
"Golden Beach","27/12/2006","12"
"Clear Water Bay Second Beach","27/12/2006","1"
"Deep Water Bay Beach","27/12/2006","1"
"Silverstrand Beach","27/12/2006","1"
